timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.651,400.0,35.4,72.8,78.2,0.89,0.048,0.505,-0.37,0.21,0.27,step_up
1.486,400.0,42.1,74.3,74.4,0.846,0.165,0.479,-6.98,-4.79,-8.75,step_up
2.469,400.0,40.2,84.4,70.9,0.907,0.075,0.502,-31.13,-7.41,3.81,step_up
3.452,400.0,33.6,87.2,66.3,1.006,-0.111,0.236,19.56,-12.9,6.62,step_up
4.434,400.0,30.3,93.5,58.1,1.033,0.054,0.096,-6.9,-7.31,-11.65,step_up
5.416,400.0,28.8,87.2,64.2,0.953,0.024,0.026,-1.6,15.26,-3.26,step_up
6.393,400.0,17.0,79.3,68.5,0.983,0.032,0.027,2.1,7.02,1.89,step_up
7.372,400.0,27.6,83.9,61.5,1.051,0.188,0.513,-10.62,0.64,10.0,step_up
8.103,400.0,30.2,86.2,59.8,1.049,-0.062,-0.013,-0.93,-5.5,1.17,step_up
8.831,400.0,29.2,66.3,59.0,1.127,-0.031,-0.059,-8.18,-5.82,-3.0,step_up
9.562,400.0,29.3,87.0,60.3,1.051,-0.01,-0.167,3.44,-2.36,-1.74,step_up
10.293,400.0,23.6,85.8,66.8,1.132,-0.011,0.094,25.26,-0.08,-2.6,step_up
11.024,400.0,34.0,86.1,69.9,1.067,0.118,0.132,-11.38,-0.85,7.09,step_up
11.757,400.0,34.3,97.2,64.8,1.051,0.007,0.045,-4.88,-1.31,2.95,step_up
12.49,400.0,30.7,94.7,61.8,0.881,-0.329,0.388,-33.36,-2.26,-8.62,step_up
13.222,400.0,30.3,96.1,61.1,1.11,0.005,-0.009,0.42,-3.79,-3.89,step_up
13.954,400.0,28.4,98.1,61.7,1.059,-0.038,-0.101,9.53,-2.85,2.08,step_up
14.684,400.0,16.6,95.0,62.1,1.063,-0.052,-0.025,-9.69,-0.38,4.27,step_up
15.41,400.0,17.6,100.3,55.0,1.035,-0.077,0.102,31.15,-0.38,5.09,step_up
16.142,400.0,30.1,99.9,56.7,1.061,-0.003,-0.074,0.19,-3.56,1.4,step_up
16.873,400.0,29.2,79.7,56.3,1.19,-0.048,-0.034,-12.03,-8.02,0.32,step_up
17.605,400.0,33.9,98.2,57.9,0.98,-0.008,-0.218,0.8,7.47,-4.24,step_up
19.065,400.0,21.2,92.3,58.3,1.122,0.033,0.13,14.92,1.68,0.92,step_up
19.066,400.0,16.0,87.9,58.4,1.059,0.033,-0.011,3.66,2.5,6.11,step_up
19.794,400.0,28.4,95.0,51.8,1.065,-0.014,-0.008,-24.44,-0.33,7.7,step_up
20.523,400.0,29.6,95.9,51.4,1.057,0.012,0.031,1.55,-5.4,0.07,step_up
21.25,400.0,29.4,84.0,51.5,1.071,0.025,-0.047,-14.86,-3.6,-1.8,step_up
21.982,400.0,33.1,96.7,55.8,0.971,0.035,0.003,8.52,20.21,-0.92,step_up
22.712,400.0,27.1,90.9,65.2,0.955,-0.019,-0.002,13.73,17.59,16.76,step_up
23.443,400.0,29.6,83.3,58.8,0.875,0.008,0.132,-11.53,1.08,-13.18,step_up
24.231,400.0,29.3,400.0,58.0,1.059,-0.01,0.08,-7.11,1.36,3.18,step_up
25.02,400.0,30.1,400.0,58.0,1.048,-0.059,0.058,42.85,2.45,-1.92,step_up
25.809,400.0,31.9,400.0,56.2,1.028,-0.01,0.318,-79.91,8.66,5.82,step_up
26.598,400.0,27.6,400.0,56.5,1.034,-0.018,0.206,-1.75,-6.23,2.91,step_up
