timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.135,63.2,400.0,245.1,400.0,0.82,-0.087,0.636,-13.76,-2.96,-3.18,walking
0.768,64.4,400.0,246.5,400.0,0.807,-0.054,0.569,-3.38,-5.41,-0.36,walking
1.51,74.2,372.4,254.5,400.0,0.787,-0.112,0.382,-18.64,-4.27,-14.08,walking
2.047,77.5,50.7,254.1,71.2,-0.116,-2.0,2.0,-232.66,-3.26,-74.83,walking
2.758,64.2,198.8,254.3,71.9,0.732,-0.686,1.525,-121.86,-12.25,-19.05,walking
3.488,154.7,400.0,174.9,400.0,0.7,-0.11,0.486,-2.31,1.96,52.63,walking
4.178,58.2,188.5,152.6,400.0,0.829,-0.092,0.417,53.9,-4.6,13.16,walking
4.753,58.2,159.7,145.1,400.0,0.73,-0.267,0.451,-65.58,-4.46,13.86,walking
5.467,59.3,345.0,132.8,400.0,0.586,-0.428,-0.256,-62.63,18.3,-17.82,walking
6.082,55.1,400.0,153.0,400.0,0.776,-0.49,0.448,-32.9,-3.46,-2.51,walking
6.818,61.6,356.2,319.6,74.9,0.791,-0.295,0.467,-42.34,25.66,-40.91,walking
7.456,55.1,400.0,400.0,75.8,0.835,-0.327,0.616,17.87,3.79,-15.38,walking
8.09,62.8,400.0,400.0,56.0,0.843,0.352,1.483,0.37,-4.36,-6.44,walking
8.784,60.7,331.1,318.4,62.5,0.772,0.109,0.877,-35.12,-6.34,0.29,walking
9.154,59.8,214.4,291.1,400.0,0.788,-0.281,0.827,34.47,0.11,31.4,walking
9.88,76.5,322.0,181.3,400.0,0.811,-0.105,0.644,39.38,1.31,46.99,walking
10.327,87.9,400.0,135.9,114.4,0.8,-0.032,0.526,28.37,-22.18,32.5,walking
10.93,59.4,204.7,140.5,400.0,0.721,-0.232,0.613,28.84,17.05,5.72,walking
11.367,75.5,237.3,137.2,400.0,0.774,-0.027,0.29,13.05,-9.99,-13.44,walking
11.835,57.9,400.0,165.1,400.0,0.792,-0.176,0.62,-28.34,25.88,-35.37,walking
12.561,86.3,400.0,244.0,117.8,0.789,-0.219,0.497,-23.25,18.44,-59.18,walking
13.13,62.1,178.8,400.0,55.9,0.728,-0.177,0.465,17.6,9.44,-17.84,walking
13.689,58.6,112.2,400.0,78.6,0.54,-0.233,0.41,-106.86,2.04,-13.85,walking
14.272,60.3,210.9,400.0,107.7,0.723,-0.409,0.51,2.54,0.46,8.95,walking
14.646,79.4,400.0,191.0,400.0,0.728,-0.233,0.54,44.66,-9.27,53.81,walking
15.093,77.5,400.0,159.0,262.5,0.815,-0.135,0.581,45.28,-22.03,58.0,walking
15.536,62.5,400.0,153.5,265.0,0.797,-0.234,0.733,-76.2,1.73,3.85,walking
16.226,69.2,300.3,147.6,266.1,0.715,-0.26,0.172,-19.56,-3.82,25.4,walking
16.961,57.7,363.0,216.3,400.0,0.724,-0.25,0.683,-43.79,14.02,-28.27,walking
17.529,65.8,171.6,400.0,71.9,0.84,-0.356,0.33,-21.2,11.32,-47.31,walking
18.094,65.9,162.2,400.0,50.1,0.612,-0.298,0.245,71.91,-5.41,-10.94,walking
18.66,55.8,162.5,400.0,67.1,0.912,-0.525,0.128,-14.18,-3.49,-2.18,walking
19.419,66.7,299.2,400.0,400.0,0.801,-0.352,0.567,43.89,-31.14,51.45,walking
19.771,52.9,400.0,215.7,246.9,0.692,-0.23,0.51,4.37,-2.89,9.1,walking
20.209,62.6,400.0,141.5,241.1,0.825,-0.013,0.41,-44.45,11.66,-6.93,walking
20.887,48.2,400.0,400.0,119.6,0.702,-0.414,0.418,-52.88,15.23,3.35,walking
21.5,55.2,234.9,400.0,78.6,0.714,-0.462,0.375,-28.72,61.36,-36.75,walking
22.059,39.7,140.9,400.0,53.2,0.693,-0.629,0.367,48.56,29.44,-8.02,walking
22.626,64.0,138.5,279.4,237.9,0.84,-0.144,0.562,67.01,0.99,-0.24,walking
23.295,72.8,229.9,207.2,160.0,0.704,0.083,0.47,72.96,25.27,12.93,walking
23.983,105.7,400.0,154.4,172.3,0.758,-0.015,0.559,33.04,16.6,46.16,walking
24.387,83.8,194.4,132.3,250.4,0.854,0.243,0.498,46.76,-13.01,32.42,walking
24.947,65.1,182.4,132.2,257.5,0.71,0.211,0.661,4.96,23.86,-7.09,walking
25.497,67.5,170.6,134.8,257.7,0.752,0.121,0.761,-9.19,21.16,-10.48,walking
26.044,69.1,161.1,126.8,238.4,0.781,0.476,0.636,-24.58,4.54,-20.95,walking
26.73,154.4,400.0,174.0,141.8,0.686,0.196,0.421,-57.79,-31.69,-61.58,walking
27.309,66.9,168.7,230.7,169.8,0.722,0.103,2.0,0.53,-6.73,-6.37,walking
28.001,101.7,400.0,198.2,150.1,0.785,0.165,0.441,-6.25,-13.62,7.22,walking
28.344,92.1,400.0,232.7,180.1,0.862,0.104,0.514,-18.55,-28.2,8.94,walking
28.715,74.8,400.0,230.4,210.9,0.73,0.044,0.418,-3.84,-4.1,11.86,walking
29.324,76.6,400.0,201.6,137.4,0.695,0.026,0.782,28.98,28.9,36.63,walking
30.012,130.8,400.0,156.1,165.7,0.724,0.138,0.557,24.62,-3.7,36.34,walking
30.663,79.0,222.5,147.9,137.3,0.723,0.081,0.397,-32.34,-10.56,10.32,walking
31.246,68.5,400.0,153.9,200.8,0.692,0.291,0.658,-61.81,13.16,-21.01,walking
31.949,123.2,400.0,209.0,203.5,0.758,0.092,0.657,-29.63,-14.33,-52.47,walking
32.664,66.8,348.0,229.6,62.1,0.841,0.129,0.715,-41.89,-0.14,3.49,walking
33.27,69.0,217.3,313.3,246.1,0.713,0.437,2.0,-44.66,-7.23,-4.76,walking
33.606,103.2,400.0,181.6,193.2,0.722,0.016,0.655,39.65,11.24,42.87,walking
34.301,116.9,400.0,152.1,217.6,0.716,0.055,0.707,40.53,6.26,38.98,walking
34.884,70.0,400.0,132.0,227.3,0.753,0.227,0.619,-23.39,-3.59,-5.5,walking
35.483,67.0,400.0,150.2,135.5,0.816,-0.055,0.685,-47.11,-2.68,4.35,walking
36.076,67.4,400.0,170.7,232.0,0.769,0.23,0.589,-33.55,-6.27,-38.74,walking
36.676,67.8,400.0,266.5,185.0,0.783,0.033,0.621,-8.84,-6.15,-15.64,walking
37.277,65.4,172.9,276.1,198.3,0.796,0.353,0.613,49.76,7.9,-10.82,walking
37.869,65.5,114.1,352.3,179.5,0.694,0.409,0.514,18.85,-0.84,27.23,walking
38.3,99.3,400.0,180.2,159.5,0.765,0.027,0.538,44.18,27.83,46.51,walking
38.989,118.3,400.0,150.1,186.2,0.714,0.114,0.565,18.05,-11.13,36.27,walking
39.676,69.7,371.7,128.3,208.5,0.754,-0.063,0.47,24.49,2.95,36.36,walking
40.216,65.6,164.2,146.7,176.1,0.775,-0.027,0.933,-30.47,-5.08,-28.25,walking
40.642,68.9,400.0,165.5,147.4,0.727,0.246,0.779,-55.69,12.4,-22.35,walking
41.331,114.5,400.0,211.7,110.9,0.689,0.017,0.602,-54.24,-1.59,-61.37,walking
41.928,68.1,90.6,381.3,241.4,0.724,-0.106,0.708,17.34,-4.05,-6.21,walking
42.942,67.2,88.4,364.6,121.1,0.712,-0.018,0.506,61.27,0.59,22.06,walking
42.943,68.8,400.0,200.2,134.2,0.801,-0.074,0.654,34.37,23.2,35.88,walking
43.667,98.2,400.0,149.1,400.0,0.759,0.155,0.633,38.48,8.85,63.77,walking
