timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.046,50.0,400.0,75.8,99.2,0.892,0.072,0.487,-2.4,0.39,-0.13,left_turn
0.348,50.3,400.0,75.2,99.5,0.897,0.068,0.479,0.07,0.69,0.05,left_turn
0.65,50.3,400.0,75.6,99.8,0.89,0.069,0.49,-1.99,0.31,0.0,left_turn
0.952,49.9,400.0,72.7,102.5,0.931,0.007,0.596,5.95,-1.66,7.36,left_turn
1.618,61.7,364.6,67.8,134.0,0.8,0.086,0.443,43.01,32.53,20.1,left_turn
1.896,58.0,178.6,68.5,110.3,0.911,0.048,0.487,1.07,-9.71,-30.23,left_turn
2.478,54.1,400.0,92.9,84.1,0.818,0.184,0.621,-14.68,18.05,-36.75,left_turn
3.016,57.2,67.5,114.1,81.2,1.657,-0.281,0.561,27.42,-5.11,9.27,left_turn
3.664,79.9,193.9,100.4,196.5,0.885,0.092,0.339,20.42,14.1,37.95,left_turn
4.194,53.5,147.1,102.5,186.3,0.932,0.167,0.726,-55.54,-23.21,5.71,left_turn
4.731,86.5,144.5,154.3,174.6,0.794,0.13,0.411,27.58,8.95,-34.92,left_turn
5.27,51.5,138.7,157.9,179.7,0.873,-0.018,0.611,16.02,1.78,11.5,left_turn
6.376,85.9,127.1,104.5,400.0,0.937,0.123,0.316,47.08,15.63,60.5,left_turn
6.377,57.9,94.6,89.0,119.4,0.778,0.048,0.624,0.35,-2.31,0.39,left_turn
7.053,82.0,176.1,86.4,400.0,0.79,0.141,0.438,-31.37,-28.4,-36.62,left_turn
7.435,73.4,155.9,73.6,70.6,0.822,0.103,0.476,52.26,29.04,39.52,left_turn
7.797,72.4,149.2,71.1,117.5,0.947,0.21,0.319,43.98,0.59,56.63,left_turn
8.304,55.4,129.1,69.1,111.6,0.791,0.141,0.501,-17.26,2.98,-13.23,left_turn
8.701,69.1,400.0,72.2,63.0,0.805,0.112,0.436,-23.43,-31.51,-35.42,left_turn
9.286,54.1,400.0,87.2,101.0,0.891,0.144,0.667,2.04,19.5,17.12,left_turn
9.781,64.4,53.8,65.0,113.4,0.936,0.312,0.378,15.23,-8.89,46.89,left_turn
10.287,73.3,134.8,107.1,63.2,0.798,0.192,0.405,-3.95,-3.82,-41.84,left_turn
10.863,53.4,400.0,96.8,52.9,1.027,0.02,0.793,-35.97,-9.52,-7.29,left_turn
11.493,69.3,186.5,53.3,130.0,0.775,0.181,0.456,22.44,8.73,30.31,left_turn
12.116,54.7,164.5,55.0,120.7,0.871,0.183,0.549,-12.96,15.02,-26.41,left_turn
12.767,56.9,212.2,121.9,91.0,0.882,0.083,0.526,-23.49,-22.24,-51.06,left_turn
13.285,81.1,110.6,96.7,160.6,0.876,0.154,0.381,38.4,15.34,64.64,left_turn
13.557,55.8,125.6,69.6,191.8,0.945,0.076,0.323,16.43,3.92,19.24,left_turn
14.07,55.6,94.2,84.2,165.9,0.847,0.37,0.505,-18.08,2.02,-22.05,left_turn
14.581,59.4,62.5,117.5,144.0,2.0,1.588,0.612,-180.56,-14.05,-23.5,left_turn
15.128,61.0,72.3,83.4,400.0,0.858,0.19,0.543,26.42,26.32,36.94,left_turn
15.748,56.2,179.5,58.8,85.9,0.922,0.619,0.552,-53.69,10.83,25.03,left_turn
16.238,74.2,85.0,74.1,44.3,0.766,0.226,0.392,-3.9,-13.6,-14.34,left_turn
16.725,52.7,66.2,72.2,46.3,0.845,0.144,0.634,11.95,22.38,35.95,left_turn
17.07,67.9,111.2,51.9,72.6,0.861,0.21,0.425,6.18,8.37,39.56,left_turn
17.557,53.2,69.9,59.9,68.5,0.734,0.526,0.637,-16.55,-7.6,-8.15,left_turn
18.078,73.4,77.6,70.8,28.2,0.78,0.123,0.377,-28.8,-21.26,-27.5,left_turn
18.471,58.8,400.0,58.2,65.7,0.875,0.165,0.597,40.37,31.41,43.46,left_turn
18.973,77.4,58.0,47.6,72.4,0.812,0.204,0.446,17.98,-2.24,31.55,left_turn
19.609,55.8,248.3,50.1,57.3,0.862,0.252,0.573,-38.21,0.11,-29.07,left_turn
20.137,59.9,80.5,97.8,50.7,0.336,0.208,2.0,21.68,-12.01,1.46,left_turn
20.475,64.6,400.0,99.7,101.3,0.881,0.04,0.549,28.69,22.66,21.63,left_turn
21.752,78.5,168.9,79.5,175.1,0.832,0.169,0.373,31.9,16.42,52.95,left_turn
21.753,57.6,200.6,72.7,169.5,0.868,0.354,0.493,-17.02,5.8,-12.53,left_turn
22.386,53.6,142.6,106.0,144.3,0.901,0.085,0.939,9.72,5.83,7.39,left_turn
23.022,74.4,168.9,69.2,174.6,0.953,0.175,0.34,44.5,2.22,59.92,left_turn
23.657,63.8,159.7,81.9,172.8,0.76,0.341,0.392,-7.5,-13.21,-34.66,left_turn
23.913,55.8,122.4,96.7,84.0,0.923,0.157,0.575,51.43,37.18,17.98,left_turn
24.168,75.5,119.6,63.7,109.3,0.86,0.191,0.248,37.56,15.59,52.38,left_turn
24.817,59.7,254.9,57.7,132.3,0.93,0.359,0.433,43.31,20.66,47.28,left_turn
25.188,57.0,128.4,54.3,108.5,0.897,0.381,0.483,-22.68,-1.62,-43.84,left_turn
25.721,73.4,127.8,83.0,76.8,0.837,0.508,0.274,-35.32,-42.18,-35.92,left_turn
26.222,53.9,104.9,102.6,68.3,0.843,0.181,0.659,29.79,24.76,21.36,left_turn
26.875,82.1,235.9,73.3,95.9,0.859,0.256,0.299,35.79,16.09,47.63,left_turn
27.368,56.5,69.1,75.2,81.4,0.854,0.45,0.42,-7.69,8.13,-26.95,left_turn
27.866,75.3,102.4,100.8,42.8,0.858,0.192,0.491,-37.55,-30.29,-21.43,left_turn
28.361,54.0,91.9,94.3,44.1,0.806,0.356,0.536,-21.09,-4.97,-0.38,left_turn
28.864,68.8,123.8,82.3,74.6,0.763,0.265,0.487,2.39,18.42,23.47,left_turn
29.374,63.8,103.0,82.9,130.4,0.91,0.303,0.332,6.45,-15.48,24.62,left_turn
