timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.357,62.7,-1.0,-1.0,126.6,0.771,-0.008,0.639,-3.39,0.72,-1.21,right_turn
0.722,63.1,-1.0,-1.0,126.8,0.762,-0.004,0.641,-5.06,0.5,-0.31,right_turn
1.087,63.0,-1.0,-1.0,126.7,0.773,-0.036,0.633,-8.36,-0.89,-0.47,right_turn
1.449,63.2,-1.0,-1.0,124.0,0.764,-0.028,0.66,-5.79,-1.79,1.17,right_turn
1.811,62.7,-1.0,-1.0,115.4,0.756,0.007,0.813,-17.58,17.52,-14.77,right_turn
2.167,80.5,-1.0,-1.0,86.2,0.748,-0.016,0.569,-25.43,1.22,-37.28,right_turn
2.48,63.3,130.9,-1.0,98.6,0.859,-0.189,0.496,-34.7,-7.65,9.08,right_turn
2.794,66.5,128.3,-1.0,104.5,0.545,-2.0,1.512,-250.14,-83.56,49.61,right_turn
3.114,69.6,133.0,-1.0,131.2,0.781,-0.217,0.627,20.18,2.95,39.93,right_turn
3.482,86.3,-1.0,-1.0,152.5,0.706,-0.046,0.643,49.53,1.55,58.47,right_turn
3.759,86.0,209.3,71.3,156.6,0.827,0.049,0.455,37.51,-39.18,31.76,right_turn
4.062,64.0,-1.0,74.9,123.7,0.701,-0.026,0.561,-12.35,20.56,-2.17,right_turn
4.37,66.1,-1.0,79.3,153.4,0.694,-0.122,1.071,-73.68,-28.73,22.24,right_turn
4.731,65.8,-1.0,-1.0,113.2,0.771,0.191,0.725,-20.4,0.2,-18.0,right_turn
5.068,71.5,45.1,-1.0,88.7,0.974,0.06,0.414,-68.65,-10.5,-83.5,right_turn
5.43,65.9,-1.0,-1.0,109.7,0.783,-0.064,0.711,-34.15,6.71,-19.95,right_turn
5.78,62.8,236.6,-1.0,101.3,0.681,0.035,0.951,-26.37,-82.03,-17.2,right_turn
6.157,98.7,-1.0,-1.0,205.8,0.638,-0.05,0.609,28.53,9.08,57.56,right_turn
6.567,94.4,-1.0,-1.0,-1.0,0.847,0.159,0.581,30.96,-1.64,40.77,right_turn
6.914,64.6,-1.0,63.1,-1.0,0.756,0.117,0.598,-6.91,10.32,4.15,right_turn
7.218,65.7,173.3,74.5,206.7,0.679,0.34,0.66,-23.57,-4.9,-20.3,right_turn
7.501,65.6,99.6,94.3,190.1,0.688,-0.147,0.491,-12.42,19.34,-35.75,right_turn
7.868,67.9,-1.0,-1.0,142.0,0.722,0.031,0.644,-43.47,1.1,-47.86,right_turn
8.233,66.4,-1.0,-1.0,139.6,0.76,-0.045,0.68,-4.21,32.44,-4.52,right_turn
8.598,71.5,-1.0,-1.0,135.1,1.466,-0.915,1.564,-166.83,-48.7,-83.87,right_turn
8.962,70.0,366.7,-1.0,127.4,0.773,0.031,0.501,-12.23,4.85,-26.62,right_turn
9.319,67.4,-1.0,-1.0,89.3,0.731,0.065,0.625,-14.46,13.71,-23.32,right_turn
9.638,64.9,130.0,-1.0,127.9,0.775,0.045,0.397,-9.89,38.66,-1.63,right_turn
9.956,64.8,135.9,-1.0,109.6,0.927,-0.426,0.591,-16.31,-50.02,-3.08,right_turn
10.279,70.4,128.6,-1.0,148.1,0.714,-0.071,0.507,-28.93,12.97,-16.16,right_turn
10.596,61.8,118.2,396.9,156.4,0.796,-0.347,0.417,-12.07,-41.29,-12.04,right_turn
10.905,61.7,112.0,346.4,166.9,1.04,-1.188,0.688,-1.07,22.12,-32.53,right_turn
11.24,80.8,126.1,-1.0,210.5,0.802,-0.276,0.342,31.66,-7.92,42.28,right_turn
11.591,72.7,291.1,-1.0,142.6,0.187,0.719,2.0,-250.14,-233.51,250.13,right_turn
11.956,68.8,-1.0,-1.0,138.2,0.659,-0.098,0.548,8.05,5.16,9.78,right_turn
12.315,64.9,349.0,-1.0,109.9,0.653,-0.079,0.601,-6.37,13.03,-3.21,right_turn
12.666,63.7,343.7,-1.0,86.2,0.845,-0.01,0.726,-36.73,-1.82,1.4,right_turn
13.0,79.2,-1.0,319.6,62.1,0.808,-0.029,0.479,-39.64,5.03,-58.06,right_turn
13.284,63.4,89.0,321.7,58.0,0.76,-0.153,0.536,10.99,23.25,-72.11,right_turn
13.566,70.5,75.6,328.6,56.0,0.76,-0.158,0.403,-9.98,9.22,-25.96,right_turn
13.847,68.2,81.7,315.5,66.9,0.772,-0.431,0.398,2.05,5.89,20.85,right_turn
14.157,68.0,-1.0,155.7,80.1,1.068,-0.685,0.567,-71.18,22.87,66.16,right_turn
14.492,71.7,-1.0,275.5,98.5,0.738,0.048,0.751,19.73,16.44,34.03,right_turn
14.804,73.2,273.7,268.0,103.1,0.648,-0.096,0.854,70.42,66.5,2.43,right_turn
15.115,72.9,265.9,264.0,102.5,0.6,-0.187,0.647,27.18,21.55,3.91,right_turn
15.451,73.6,258.4,-1.0,97.5,0.684,-0.112,0.632,9.99,9.82,4.8,right_turn
15.783,71.9,254.2,-1.0,85.0,0.701,-0.035,0.641,-28.69,5.87,-7.23,right_turn
16.066,73.8,248.7,168.0,59.4,0.758,-0.096,0.645,-16.76,15.25,-39.23,right_turn
16.372,75.3,297.8,190.7,38.5,0.729,-0.185,0.483,7.56,38.79,-30.98,right_turn
16.68,76.0,-1.0,199.4,30.2,0.98,-0.025,0.886,-1.28,13.16,-31.1,right_turn
16.934,74.2,76.9,203.4,29.7,0.652,-0.234,0.711,-29.88,-0.97,-16.8,right_turn
17.205,74.7,72.5,202.7,31.9,0.705,-0.007,0.708,4.37,0.96,2.65,right_turn
17.46,74.3,69.9,194.9,42.0,0.802,-0.484,0.611,51.91,4.96,21.68,right_turn
17.75,79.2,76.3,168.6,68.4,0.743,-0.178,0.61,22.32,-15.98,48.69,right_turn
18.015,75.7,138.3,146.4,88.3,0.687,-0.029,0.979,58.69,-26.39,44.05,right_turn
18.288,74.2,192.1,137.3,94.5,0.794,-0.365,0.769,12.63,-6.27,27.09,right_turn
18.562,74.9,186.9,138.1,92.1,0.809,-0.051,0.659,7.95,6.02,3.4,right_turn
18.832,72.6,185.4,140.0,68.3,0.826,-0.037,0.654,-35.48,30.45,16.87,right_turn
19.104,72.4,183.1,147.6,79.5,0.739,-0.351,0.698,-11.36,13.41,-18.32,right_turn
19.413,72.8,-1.0,165.6,59.0,0.862,-0.148,0.708,-32.03,11.46,-34.7,right_turn
19.721,75.7,-1.0,184.4,47.0,0.746,-0.742,0.675,-42.53,-3.63,-57.81,right_turn
20.031,74.7,-1.0,189.4,44.2,0.767,-0.106,0.622,-49.76,-15.63,-20.85,right_turn
20.322,74.5,89.2,188.2,47.4,0.588,-0.025,0.445,15.24,13.85,1.69,right_turn
20.631,73.9,-1.0,177.2,55.5,0.635,-0.039,0.503,13.31,17.29,18.6,right_turn
20.941,77.0,-1.0,180.9,62.6,0.747,-0.217,0.72,0.29,6.31,4.85,right_turn
21.309,86.8,-1.0,173.4,-1.0,0.741,-0.03,0.646,22.85,-16.37,18.77,right_turn
21.675,72.4,-1.0,162.4,-1.0,0.77,0.001,0.651,-9.38,7.33,-12.88,right_turn
22.02,72.6,187.4,177.4,193.9,0.736,-0.084,0.622,-31.98,11.19,-41.4,right_turn
22.347,70.1,140.7,191.0,-1.0,1.028,-0.187,0.688,-23.74,21.69,-6.82,right_turn
22.687,75.1,209.3,202.1,-1.0,0.76,-0.034,0.518,-28.76,-9.67,-38.29,right_turn
23.052,71.0,-1.0,263.0,155.2,0.729,-0.02,0.682,-29.76,21.27,-26.92,right_turn
23.4,70.4,-1.0,-1.0,30.1,0.758,-0.197,0.852,2.89,4.53,-8.23,right_turn
23.744,69.5,280.6,-1.0,40.3,0.717,-0.197,0.759,-6.53,-14.7,-5.71,right_turn
24.033,75.6,189.5,248.9,56.9,0.798,-0.067,0.606,27.47,-10.05,35.59,right_turn
24.315,71.3,154.3,249.8,56.6,0.757,0.079,0.7,-3.98,12.16,1.69,right_turn
24.665,80.6,-1.0,-1.0,41.7,0.729,-0.048,0.576,-30.15,6.22,-37.28,right_turn
24.993,70.7,60.7,-1.0,36.5,0.202,-0.344,0.688,-20.56,-204.83,-83.84,right_turn
25.289,77.1,-1.0,122.9,35.8,0.777,-0.06,0.481,-19.34,-7.69,-24.3,right_turn
25.589,69.4,-1.0,140.1,49.5,0.803,-0.421,0.797,-5.56,-5.91,4.07,right_turn
25.903,96.2,-1.0,200.5,67.6,0.758,-0.056,0.657,49.89,2.95,36.8,right_turn
26.218,84.0,150.0,-1.0,74.6,0.698,-0.059,0.675,8.28,-21.56,12.99,right_turn
26.514,75.8,121.5,184.0,76.8,0.763,-0.155,0.64,45.79,21.53,19.92,right_turn
26.811,85.2,97.5,196.6,72.2,1.067,-1.562,1.166,-250.14,-138.12,-99.35,right_turn
27.077,70.5,209.3,90.1,58.1,0.741,-0.044,0.686,-27.89,4.1,-25.89,right_turn
27.371,71.8,-1.0,113.2,35.8,0.771,0.042,0.675,-39.46,24.84,-36.18,right_turn
27.668,72.6,386.3,138.6,24.5,0.786,-0.517,0.841,-21.41,10.39,-49.6,right_turn
27.966,71.9,-1.0,139.3,24.7,0.612,-0.097,0.667,11.27,12.61,3.56,right_turn
28.264,71.7,-1.0,142.5,25.9,0.667,-0.064,0.696,-26.24,29.15,-2.64,right_turn
28.563,70.3,389.3,138.6,27.9,0.686,-0.149,0.731,2.76,1.36,-4.76,right_turn
28.855,71.0,377.3,115.5,36.3,0.744,-0.256,0.6,-25.98,-14.5,12.99,right_turn
29.147,71.0,365.2,95.3,56.5,0.774,-0.078,0.549,15.89,-11.37,39.23,right_turn
29.429,73.0,147.4,96.1,71.7,0.727,0.015,0.575,46.67,3.06,44.9,right_turn
29.681,70.0,126.3,94.4,73.2,0.774,-0.148,0.827,5.41,4.13,2.31,right_turn
