timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.103,76.2,-1.0,86.5,143.4,0.754,-0.062,0.645,5.87,6.22,0.78,walking
0.408,81.4,-1.0,88.7,112.0,0.75,-0.118,0.686,-181.15,-47.8,-20.91,walking
0.72,78.7,-1.0,87.7,146.9,0.729,-0.256,0.644,34.43,3.63,9.75,walking
1.029,91.1,382.1,80.9,174.1,0.71,-0.177,0.6,40.06,17.05,26.27,walking
1.326,96.6,285.4,74.2,179.5,0.771,0.021,0.515,21.19,-9.51,11.02,walking
1.637,79.7,369.3,79.4,176.4,0.726,-0.021,0.725,11.35,3.2,-1.48,walking
2.004,76.5,364.9,-1.0,164.4,0.689,0.195,0.616,-10.22,16.6,-9.64,walking
2.366,107.7,-1.0,-1.0,117.8,0.708,-0.073,0.293,-41.85,10.56,-39.63,walking
2.728,78.2,-1.0,-1.0,121.4,0.829,-0.257,0.524,-3.46,-14.35,1.56,walking
3.099,70.1,-1.0,-1.0,158.9,0.81,-0.18,0.562,-47.58,-16.11,-0.98,walking
3.473,82.3,-1.0,-1.0,179.8,0.846,-0.426,0.476,23.22,-2.77,45.3,walking
3.844,99.9,-1.0,-1.0,167.7,0.838,-0.143,0.728,-32.12,25.42,-25.16,walking
4.217,79.3,-1.0,-1.0,176.9,0.559,-0.281,0.281,-7.34,-113.37,-16.51,walking
4.595,81.7,-1.0,-1.0,210.1,0.787,-0.362,0.43,0.27,7.68,21.99,walking
4.998,130.6,287.2,-1.0,-1.0,0.76,-0.257,0.453,44.52,-12.73,44.88,walking
5.384,93.6,282.2,385.7,-1.0,0.837,-0.11,0.51,25.44,-38.19,16.14,walking
5.774,82.4,273.7,-1.0,-1.0,0.724,-0.101,0.628,-33.45,12.25,-20.07,walking
6.137,91.5,265.0,-1.0,233.3,0.691,-0.18,0.492,-33.8,23.08,-36.34,walking
6.504,88.5,-1.0,-1.0,145.6,0.819,-0.232,0.518,-19.18,12.01,-29.61,walking
6.863,81.3,-1.0,-1.0,93.7,0.62,-0.297,0.404,-19.15,-12.67,-7.2,walking
7.19,81.7,-1.0,249.0,88.6,0.797,-0.126,0.49,-60.82,6.83,-14.21,walking
7.6,92.3,-1.0,-1.0,-1.0,0.814,-0.467,0.502,35.45,-3.42,44.73,walking
7.956,212.6,205.0,-1.0,204.8,0.687,-0.11,0.515,23.91,-22.31,34.73,walking
8.333,92.6,200.0,-1.0,-1.0,1.396,0.917,-0.008,-96.44,-22.34,49.27,walking
8.708,91.8,191.0,-1.0,-1.0,1.448,0.504,-0.157,6.44,-4.76,61.9,walking
9.082,80.3,185.1,-1.0,-1.0,0.8,-0.22,0.607,-1.1,39.95,-19.42,walking
9.492,96.6,-1.0,-1.0,-1.0,0.813,-0.269,0.445,-24.87,5.37,-34.95,walking
9.865,87.0,-1.0,-1.0,181.3,0.753,-0.299,0.608,-22.27,-5.84,4.79,walking
10.241,86.8,-1.0,-1.0,103.2,1.652,0.779,0.668,-6.82,-8.6,27.85,walking
10.636,95.1,151.3,-1.0,-1.0,0.794,-0.316,0.567,11.47,4.11,37.54,walking
11.001,133.5,131.8,-1.0,-1.0,0.793,-0.0,0.562,43.53,-16.94,43.47,walking
11.366,93.7,125.6,-1.0,-1.0,0.711,-0.015,0.668,9.95,-13.02,11.24,walking
11.729,91.8,118.0,-1.0,-1.0,0.195,0.995,0.592,181.76,83.82,1.82,walking
12.091,100.2,109.8,-1.0,-1.0,0.774,-0.132,0.615,-2.55,32.18,-36.53,walking
12.45,101.1,103.9,-1.0,-1.0,0.792,-0.221,0.577,13.53,5.73,-1.54,walking
12.81,101.3,99.7,-1.0,-1.0,1.473,-1.917,2.0,-250.14,-250.14,-132.46,walking
13.167,95.2,90.8,-1.0,-1.0,0.778,-0.255,0.772,3.09,4.7,3.51,walking
13.522,88.0,71.7,-1.0,-1.0,0.906,-0.168,0.515,-1.22,-24.61,-5.02,walking
13.875,76.1,65.8,-1.0,-1.0,0.774,-0.289,0.565,6.81,-0.98,38.27,walking
14.185,67.3,61.4,-1.0,142.0,1.415,-0.111,-1.445,227.66,137.28,51.15,walking
