timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.218,60.1,-1.0,84.4,296.5,0.762,0.223,0.615,8.68,4.02,1.21,obstacle_avoid
0.613,60.1,-1.0,-1.0,296.3,0.778,0.169,0.606,-7.69,-1.06,0.21,obstacle_avoid
0.997,59.4,-1.0,153.5,-1.0,0.756,0.25,0.6,1.82,2.2,4.74,obstacle_avoid
1.363,64.0,-1.0,-1.0,247.9,0.711,0.238,0.619,-17.95,2.98,-16.03,obstacle_avoid
1.754,61.4,-1.0,-1.0,291.4,0.667,0.072,0.99,-13.97,-9.91,17.98,obstacle_avoid
2.164,74.2,-1.0,-1.0,-1.0,0.781,0.227,0.543,2.02,12.27,20.9,obstacle_avoid
2.574,74.3,-1.0,-1.0,-1.0,0.794,0.303,0.59,6.61,-12.58,12.24,obstacle_avoid
2.984,63.7,-1.0,-1.0,-1.0,0.791,0.232,0.634,2.37,21.35,-7.98,obstacle_avoid
3.394,85.3,-1.0,-1.0,-1.0,0.751,0.183,0.554,-17.93,-11.69,-25.88,obstacle_avoid
3.785,57.0,277.9,-1.0,-1.0,0.765,-0.015,0.952,15.23,17.56,7.02,obstacle_avoid
4.186,86.1,252.7,-1.0,-1.0,0.712,0.276,0.477,9.25,-1.04,22.53,obstacle_avoid
4.539,59.3,-1.0,97.6,-1.0,0.715,0.277,0.83,-23.53,-9.15,8.85,obstacle_avoid
4.887,79.9,217.5,119.9,-1.0,0.758,0.181,0.51,-11.82,3.85,-28.13,obstacle_avoid
5.222,69.8,207.9,172.1,-1.0,2.0,0.173,2.0,-250.14,-104.28,-207.14,obstacle_avoid
5.558,61.9,191.1,96.6,-1.0,0.809,0.166,0.613,16.4,24.44,16.24,obstacle_avoid
5.871,75.9,176.3,78.1,-1.0,0.818,0.243,0.522,27.09,10.69,22.44,obstacle_avoid
6.223,62.0,173.8,78.6,-1.0,1.192,0.269,1.285,-5.44,-18.39,19.28,obstacle_avoid
6.516,72.0,145.3,101.2,289.3,0.731,0.219,0.537,-12.69,21.44,-48.82,obstacle_avoid
6.875,75.0,129.9,-1.0,280.4,0.796,0.06,0.568,-15.72,-18.48,-44.24,obstacle_avoid
7.207,63.9,116.0,100.0,296.7,0.816,0.098,0.637,10.88,15.52,26.85,obstacle_avoid
7.492,73.4,97.2,78.1,311.8,0.697,0.23,0.567,21.06,5.31,38.38,obstacle_avoid
7.786,65.3,92.2,72.1,309.4,0.291,1.046,1.698,21.49,-0.48,18.11,obstacle_avoid
8.084,60.4,74.1,92.3,-1.0,0.738,0.154,0.622,-29.24,16.77,-24.24,obstacle_avoid
8.416,77.6,53.3,-1.0,280.1,0.786,0.081,0.53,-12.69,-10.32,-36.3,obstacle_avoid
8.766,59.4,42.8,-1.0,-1.0,0.866,0.099,0.372,-35.19,-13.58,2.57,obstacle_avoid
