timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.1,54.7,400.0,400.0,400.0,0.833,0.309,0.479,-2.41,0.53,0.15,left_turn
0.509,54.9,400.0,400.0,400.0,0.836,0.326,0.464,-1.48,1.41,1.16,left_turn
0.92,55.1,400.0,400.0,400.0,0.832,0.124,0.585,36.68,5.75,6.13,left_turn
1.418,59.9,400.0,400.0,275.2,0.787,0.257,0.377,53.22,37.7,54.05,left_turn
1.93,55.9,400.0,400.0,400.0,0.923,0.366,0.422,65.82,25.49,38.65,left_turn
2.435,60.1,268.2,400.0,400.0,0.917,0.194,0.426,57.15,35.06,47.24,left_turn
2.947,64.9,400.0,400.0,400.0,0.886,0.277,0.467,31.95,23.66,35.69,left_turn
3.971,75.8,400.0,400.0,400.0,0.884,0.235,0.519,39.82,17.36,44.16,left_turn
3.972,77.9,400.0,400.0,400.0,0.801,0.09,0.535,33.28,6.52,37.35,left_turn
4.479,65.0,322.5,400.0,400.0,0.873,0.132,0.422,30.57,-0.56,33.63,left_turn
4.991,57.0,400.0,400.0,400.0,0.865,0.113,0.544,57.6,27.66,35.81,left_turn
5.485,74.2,400.0,400.0,73.1,0.866,0.166,0.425,33.0,6.11,42.98,left_turn
5.997,57.0,400.0,400.0,400.0,0.792,0.113,0.543,12.81,0.9,2.27,left_turn
6.509,82.1,400.0,400.0,400.0,0.786,0.115,0.392,52.46,28.25,43.3,left_turn
7.003,65.3,81.2,400.0,400.0,0.874,0.32,0.348,22.46,-4.38,34.09,left_turn
7.515,55.1,400.0,400.0,400.0,0.841,0.026,0.688,31.12,26.74,20.73,left_turn
8.027,74.4,400.0,400.0,400.0,0.924,0.277,0.4,48.17,15.27,52.07,left_turn
8.539,54.7,400.0,400.0,400.0,0.82,0.149,0.916,40.85,-4.74,-2.2,left_turn
9.051,82.9,400.0,400.0,400.0,0.75,0.045,0.535,46.79,35.84,45.63,left_turn
9.555,83.2,400.0,400.0,251.3,0.741,0.316,0.401,40.53,13.57,48.56,left_turn
10.067,52.8,400.0,400.0,400.0,0.837,0.198,0.715,30.69,4.29,5.92,left_turn
10.579,87.5,400.0,400.0,400.0,0.939,0.086,0.471,41.47,40.56,64.25,left_turn
11.061,97.6,400.0,400.0,140.9,0.881,0.334,0.382,31.61,-1.37,53.67,left_turn
11.574,53.7,400.0,400.0,400.0,0.809,0.112,0.652,20.15,5.18,-2.71,left_turn
12.086,62.3,400.0,400.0,400.0,0.958,0.1,0.399,56.85,33.07,69.09,left_turn
12.577,62.8,32.7,400.0,400.0,0.942,0.173,0.32,41.43,-9.03,41.82,left_turn
13.089,57.1,400.0,400.0,400.0,0.916,0.064,0.642,31.1,18.15,22.7,left_turn
13.567,83.7,400.0,400.0,193.2,0.804,0.133,0.36,42.3,5.66,66.74,left_turn
14.079,55.8,400.0,400.0,400.0,1.554,0.192,0.336,32.09,-80.02,9.02,left_turn
14.591,62.3,400.0,400.0,400.0,1.08,0.133,0.426,23.1,25.95,65.05,left_turn
15.086,69.1,241.8,400.0,400.0,1.028,0.219,0.405,32.36,-4.23,53.89,left_turn
15.598,54.6,400.0,400.0,400.0,0.825,-0.073,0.732,28.46,8.31,7.18,left_turn
16.009,93.4,400.0,400.0,400.0,0.822,0.118,0.38,55.37,29.58,79.76,left_turn
16.522,81.8,400.0,400.0,400.0,0.879,0.237,0.421,45.89,-15.99,52.2,left_turn
17.034,55.1,400.0,400.0,400.0,0.87,0.023,0.624,11.95,23.27,-3.72,left_turn
17.546,108.6,400.0,400.0,400.0,0.949,0.186,0.418,60.02,31.06,67.41,left_turn
17.938,82.3,400.0,400.0,41.3,0.825,0.221,0.522,40.96,-6.19,42.13,left_turn
18.35,56.5,400.0,400.0,400.0,0.839,0.231,0.621,18.03,-9.95,-7.78,left_turn
18.762,70.4,400.0,400.0,400.0,0.834,-0.011,0.555,48.77,42.12,61.26,left_turn
19.175,122.5,400.0,400.0,400.0,0.887,0.192,0.364,56.7,31.18,77.79,left_turn
19.586,87.3,400.0,400.0,400.0,0.901,0.295,0.471,20.11,-18.95,36.76,left_turn
19.998,54.6,400.0,400.0,400.0,0.828,0.08,0.693,28.89,17.61,8.4,left_turn
20.51,72.0,400.0,400.0,400.0,0.905,-0.01,0.385,69.39,30.37,67.15,left_turn
21.016,70.8,304.6,400.0,400.0,0.883,0.355,0.338,20.07,-8.13,34.35,left_turn
21.529,53.7,400.0,400.0,400.0,0.94,0.054,0.642,70.75,40.08,39.34,left_turn
22.021,72.1,278.6,400.0,400.0,0.999,0.456,0.123,80.16,22.26,75.2,left_turn
22.533,51.7,400.0,400.0,400.0,0.918,0.236,0.648,46.7,20.74,9.66,left_turn
23.045,71.1,400.0,400.0,400.0,0.983,0.255,0.335,69.95,60.15,82.98,left_turn
23.555,64.8,349.1,400.0,400.0,0.918,0.331,0.405,21.25,-18.13,17.98,left_turn
24.067,51.3,400.0,400.0,400.0,1.743,-0.747,0.709,0.47,17.84,20.59,left_turn
24.579,70.5,400.0,400.0,400.0,0.881,0.217,0.405,46.36,28.95,62.93,left_turn
25.091,58.8,400.0,400.0,400.0,0.723,0.221,0.133,-111.95,-4.65,-7.57,left_turn
26.006,70.9,400.0,400.0,400.0,0.837,0.082,0.543,57.52,52.2,53.95,left_turn
26.007,117.5,223.9,400.0,400.0,0.789,0.367,0.365,44.85,17.25,49.98,left_turn
26.481,63.3,70.3,400.0,400.0,0.869,0.276,0.33,29.85,-17.36,29.74,left_turn
26.993,61.3,400.0,400.0,400.0,0.84,0.118,0.583,31.76,60.85,6.57,left_turn
27.504,113.7,400.0,400.0,400.0,0.956,0.546,0.243,33.48,24.76,65.3,left_turn
27.999,85.8,400.0,400.0,102.8,0.794,0.379,0.48,-6.2,-10.34,12.47,left_turn
28.481,55.0,210.7,400.0,400.0,0.797,0.472,0.76,-0.55,1.1,-0.34,left_turn
28.975,54.4,288.6,400.0,400.0,0.826,0.345,0.417,74.91,2.44,-0.4,left_turn
29.369,54.0,287.9,400.0,400.0,0.802,0.39,0.457,-115.3,0.08,1.06,left_turn
30.043,59.2,288.1,400.0,400.0,0.818,0.215,0.57,-23.58,0.46,-0.07,left_turn
30.437,60.0,288.1,400.0,400.0,0.818,0.193,0.553,-20.02,0.66,0.89,left_turn
30.83,59.7,288.1,400.0,400.0,0.814,0.178,0.567,-21.96,0.39,0.66,left_turn
31.224,59.7,288.0,400.0,400.0,0.806,0.165,0.569,4.75,0.79,0.18,left_turn
31.618,60.2,288.1,400.0,400.0,0.816,0.104,0.566,-27.89,0.02,0.43,left_turn
32.012,60.6,288.6,400.0,400.0,0.808,0.135,0.581,-2.58,0.35,0.24,left_turn
32.404,60.0,288.3,400.0,400.0,0.814,0.139,0.563,-4.33,0.04,0.05,left_turn
32.798,60.2,288.7,400.0,400.0,0.813,0.132,0.572,-2.41,0.69,0.12,left_turn
33.191,59.7,288.6,400.0,400.0,0.813,0.128,0.591,-1.37,0.42,0.01,left_turn
