timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.56,57.1,98.3,271.8,400.0,0.815,0.179,0.578,7.86,3.79,-3.9,obstacle_avoid
1.17,58.0,98.4,400.0,400.0,0.82,0.144,0.587,2.32,0.33,0.56,obstacle_avoid
1.577,59.1,98.4,109.5,400.0,0.814,-0.058,0.375,120.07,-4.66,1.68,obstacle_avoid
1.914,57.8,96.3,278.3,400.0,0.83,0.177,0.693,-43.24,0.12,-14.2,obstacle_avoid
2.275,62.7,94.1,400.0,400.0,0.801,-0.017,0.562,0.4,-16.14,3.31,obstacle_avoid
2.611,59.1,85.2,281.9,400.0,0.762,0.049,0.534,4.84,12.74,16.81,obstacle_avoid
3.203,59.1,78.7,277.8,400.0,0.713,0.019,0.774,-52.02,4.51,1.62,obstacle_avoid
3.809,57.2,60.5,400.0,400.0,0.888,0.131,0.327,-66.29,2.15,-20.31,obstacle_avoid
4.415,56.8,56.2,400.0,400.0,0.745,0.163,0.405,-26.58,-3.03,-37.09,obstacle_avoid
5.018,56.1,45.3,400.0,400.0,0.901,-0.076,0.547,42.36,9.84,16.23,obstacle_avoid
5.616,52.8,29.4,400.0,400.0,0.841,0.321,0.446,0.99,3.66,-3.06,obstacle_avoid
6.214,28.6,21.1,400.0,400.0,0.78,0.101,0.025,-39.85,10.27,-15.51,obstacle_avoid
6.808,19.5,19.6,400.0,345.0,0.839,1.64,2.0,16.05,1.64,-3.14,obstacle_avoid
7.405,13.3,14.1,400.0,400.0,0.734,0.576,0.852,7.78,3.56,6.85,obstacle_avoid
8.0,12.5,13.3,400.0,400.0,0.832,0.216,0.523,-3.08,-0.59,-0.12,obstacle_avoid
8.596,9.0,9.8,400.0,400.0,0.904,0.173,0.535,8.51,1.25,1.68,obstacle_avoid
9.192,2.5,6.5,400.0,400.0,0.845,0.15,0.474,-4.12,0.31,-1.86,obstacle_avoid
9.788,8.1,8.8,400.0,400.0,0.858,0.172,0.519,-2.77,1.05,-13.98,obstacle_avoid
10.384,4.2,6.3,400.0,400.0,0.807,0.182,0.391,-62.52,-4.65,-15.23,obstacle_avoid
10.911,19.8,13.8,20.5,400.0,0.856,-0.128,0.597,-18.88,-6.98,-21.18,obstacle_avoid
11.507,0.1,6.2,400.0,400.0,0.825,0.308,0.404,4.65,-1.54,0.76,obstacle_avoid
12.103,5.1,6.8,400.0,400.0,0.847,0.267,0.517,-11.25,0.29,-0.08,obstacle_avoid
12.856,12.2,6.6,85.1,400.0,0.96,-0.311,0.851,45.11,40.31,44.98,obstacle_avoid
12.858,3.6,10.1,400.0,400.0,0.832,0.293,0.352,-0.05,-1.25,1.76,obstacle_avoid
13.203,5.9,7.6,400.0,400.0,0.932,0.47,0.266,-58.05,-4.41,-2.26,obstacle_avoid
13.85,70.6,16.1,400.0,47.8,0.993,-0.177,0.782,21.35,2.95,-10.57,obstacle_avoid
14.562,7.8,46.8,400.0,400.0,0.712,0.302,0.126,-60.97,21.92,13.05,obstacle_avoid
