timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.244,50.2,82.3,135.1,201.2,0.866,0.013,0.527,-1.79,0.6,0.14,step_up
0.521,50.1,82.2,135.0,201.0,0.873,0.024,0.523,-8.65,0.34,0.71,step_up
0.797,50.2,82.0,134.7,201.3,0.868,0.001,0.511,-4.04,-0.76,-0.57,step_up
1.072,49.4,82.3,134.5,201.3,0.863,0.018,0.528,-1.39,1.02,-0.8,step_up
1.349,50.4,82.0,134.4,201.2,0.869,0.031,0.532,-1.46,0.33,0.11,step_up
1.625,50.0,82.0,134.5,201.3,0.874,0.039,0.549,-4.39,0.05,0.25,step_up
1.901,49.6,81.8,134.6,201.3,0.872,0.072,0.534,-2.6,-0.86,0.51,step_up
2.178,49.2,81.6,139.2,202.2,0.891,0.058,0.529,-18.86,-1.63,-1.47,step_up
2.454,48.6,81.8,131.7,207.9,0.843,-0.042,0.555,4.4,0.51,4.04,step_up
3.006,55.0,77.6,127.8,178.8,0.764,-0.02,0.623,31.6,18.57,17.53,step_up
4.103,74.3,65.5,129.8,71.9,0.837,0.023,0.516,10.34,0.81,24.47,step_up
4.104,63.9,50.4,98.5,55.1,0.795,-0.061,0.635,-37.73,-0.58,-9.44,step_up
4.589,38.3,47.3,110.3,37.7,0.874,-0.141,0.422,14.08,7.31,-26.95,step_up
5.077,20.3,43.9,114.5,48.8,0.877,-0.047,0.421,-0.78,-12.31,14.31,step_up
5.563,19.5,35.9,119.3,43.0,0.944,0.084,0.885,-77.08,-9.79,0.63,step_up
6.052,17.0,33.7,121.2,40.1,1.032,-0.059,0.298,-3.5,-8.0,-3.11,step_up
6.537,17.0,32.4,116.7,42.1,1.046,-0.099,0.049,17.95,-6.92,-0.02,step_up
7.023,15.6,30.8,110.3,49.5,1.051,-0.071,0.056,56.75,-16.52,2.19,step_up
7.507,13.4,29.8,113.2,49.6,1.183,-0.042,-0.073,-4.35,-5.66,2.51,step_up
7.993,27.0,31.9,110.8,48.8,1.091,-0.081,0.035,13.63,-3.5,5.71,step_up
8.478,34.3,32.7,106.2,44.5,1.101,-0.106,-0.004,-16.6,14.85,-6.12,step_up
8.965,22.9,31.1,111.1,46.7,1.095,-0.053,0.064,-14.54,10.24,-5.75,step_up
9.479,21.1,29.5,107.4,51.8,1.092,-0.009,-0.539,-7.23,-5.57,3.95,step_up
9.714,16.8,27.0,104.5,51.7,1.085,-0.093,-0.04,7.01,-2.66,10.03,step_up
9.948,18.1,29.6,102.8,52.8,1.041,-0.08,-0.061,5.55,-2.89,5.33,step_up
10.184,19.9,28.5,104.8,55.3,1.27,-0.078,-0.01,12.5,-1.93,13.24,step_up
10.42,29.8,33.2,104.3,51.7,0.991,-0.2,0.034,44.22,-9.63,10.33,step_up
10.656,35.9,35.2,110.1,44.7,1.052,-0.184,-0.021,-12.03,8.79,-15.43,step_up
10.892,26.6,36.2,107.5,39.2,1.019,-0.17,-0.077,-27.2,14.15,-16.76,step_up
11.125,15.9,33.2,109.8,36.9,1.056,-0.092,-0.002,-28.88,0.31,-8.85,step_up
11.357,24.4,27.8,110.7,37.7,1.448,-0.689,-2.0,-154.86,15.65,-0.11,step_up
11.592,15.1,28.1,109.5,39.2,1.012,-0.055,-0.039,-9.02,-5.78,-1.48,step_up
11.824,15.5,29.0,110.9,37.6,1.034,-0.004,-0.035,-59.76,-5.88,-3.45,step_up
12.055,17.3,29.9,111.0,37.7,1.107,-0.073,-0.136,-12.29,-4.03,-2.69,step_up
12.291,19.8,29.6,110.2,40.2,1.098,-0.038,-0.137,-1.36,0.73,6.43,step_up
12.526,24.2,28.4,106.9,41.4,0.868,-0.065,0.171,6.81,-2.57,10.05,step_up
12.761,30.0,29.0,107.2,44.7,0.987,-0.169,0.392,35.18,-2.61,7.84,step_up
12.997,36.5,28.2,116.3,51.0,1.019,-0.156,-0.039,-27.09,8.74,3.55,step_up
13.231,12.4,17.0,113.3,43.3,1.04,-0.082,-0.092,-2.41,4.87,-2.57,step_up
13.465,21.7,28.4,113.7,42.7,1.062,0.755,-0.811,24.15,-29.66,19.2,step_up
13.7,14.4,28.1,115.0,42.8,1.119,0.209,-0.64,-18.18,-5.93,4.73,step_up
13.938,16.0,28.1,121.8,43.3,1.094,-0.123,-0.104,-8.83,-2.38,-4.2,step_up
14.172,17.1,29.9,112.7,44.7,1.136,-0.104,-0.125,-5.95,-0.01,-1.3,step_up
14.407,20.9,29.6,114.0,46.5,1.13,-0.093,-0.085,16.14,1.39,-0.71,step_up
14.644,24.5,28.8,108.2,53.9,0.977,-0.027,-0.281,8.15,-9.94,6.21,step_up
14.88,29.7,29.3,112.1,48.7,1.053,-0.072,-0.088,8.64,-8.88,6.6,step_up
15.115,32.4,28.1,109.0,50.8,0.957,-0.052,0.031,46.5,12.66,-0.58,step_up
15.348,18.9,16.5,111.4,44.7,1.099,-0.119,-0.084,-4.35,13.99,-5.53,step_up
15.584,17.5,29.5,111.3,45.5,1.023,-0.304,-1.03,35.14,-13.49,3.01,step_up
15.818,16.0,29.4,109.0,47.3,1.077,-0.187,0.049,-8.82,5.31,1.08,step_up
16.057,17.1,29.3,107.5,56.3,1.07,-0.097,-0.054,-8.38,-1.16,0.98,step_up
16.527,18.0,29.1,107.5,52.2,1.144,-0.124,-0.083,-13.44,2.33,-4.69,step_up
16.529,19.9,28.7,107.4,49.2,1.125,-0.12,-0.064,-6.45,-0.49,1.41,step_up
16.762,26.2,28.5,108.7,49.1,1.058,-0.11,-0.187,1.16,-5.17,3.99,step_up
16.998,30.0,29.2,106.0,48.2,1.034,-0.114,-0.051,16.43,-11.85,5.27,step_up
17.231,34.8,20.2,106.1,40.0,0.635,-0.112,0.001,-45.22,12.74,-5.96,step_up
17.463,10.2,29.8,110.7,37.1,1.102,-0.132,-0.083,5.79,12.21,-17.79,step_up
17.697,31.7,29.3,109.2,39.0,1.083,-0.141,0.097,-3.37,-7.83,10.64,step_up
17.932,16.4,29.3,107.9,41.4,1.029,-0.14,-0.055,-11.08,-5.07,5.64,step_up
18.165,17.4,28.8,100.0,42.8,1.068,-0.135,-0.111,-24.92,-2.07,-2.33,step_up
18.4,19.7,28.1,106.2,44.3,1.174,-0.102,-0.159,6.45,1.71,-3.37,step_up
18.634,24.0,29.3,104.9,43.6,1.026,-0.181,0.081,8.98,-6.13,-3.64,step_up
18.871,28.5,34.8,104.9,44.9,1.028,-0.082,-0.074,19.87,-7.94,1.95,step_up
19.107,32.7,29.8,106.7,49.0,0.871,-0.09,-0.002,8.05,13.01,-0.82,step_up
19.34,25.6,22.9,110.9,47.4,1.065,-0.109,-0.096,-1.46,26.2,-14.26,step_up
19.575,16.5,30.0,108.2,48.5,1.06,-0.019,0.185,-1.74,-7.37,9.53,step_up
19.81,16.5,29.7,110.3,52.2,1.043,0.107,1.192,-47.95,5.37,9.58,step_up
20.047,18.8,29.1,108.5,54.7,1.131,-0.104,-0.022,-20.34,1.37,-1.58,step_up
20.281,22.7,30.6,106.5,50.9,1.118,-0.063,-0.086,-11.98,-2.18,1.7,step_up
20.519,30.6,29.6,109.1,58.6,0.982,-0.108,-0.113,-13.56,-4.18,5.1,step_up
20.753,33.8,29.7,102.9,55.3,1.097,-0.072,0.101,-1.27,10.52,6.59,step_up
20.987,34.2,22.0,105.8,54.0,1.021,-0.082,-0.059,3.63,2.21,-0.94,step_up
21.221,19.0,23.2,108.3,51.2,1.052,-0.18,0.078,-64.43,-3.53,-5.76,step_up
21.456,20.7,29.0,106.7,50.0,1.056,-0.568,0.534,9.98,-14.34,6.05,step_up
21.691,18.6,30.7,105.7,49.5,1.066,-0.072,-0.082,29.79,-5.67,6.14,step_up
21.925,22.0,29.1,105.0,52.6,1.116,-0.143,-0.09,0.84,-1.11,0.29,step_up
22.16,27.4,29.1,108.8,50.9,0.981,-0.133,-0.065,-1.61,-2.24,-4.6,step_up
22.394,32.0,29.8,103.7,52.6,1.165,-0.177,-0.069,4.21,-3.71,3.34,step_up
22.626,35.2,28.4,101.4,48.6,0.828,-0.123,0.16,4.17,9.24,-4.06,step_up
22.86,21.8,30.2,103.1,43.7,1.107,-0.128,-0.068,8.21,1.83,-6.15,step_up
23.095,15.7,29.6,105.2,42.8,1.285,-0.46,-0.095,-27.44,-4.15,-1.95,step_up
23.33,16.9,29.3,104.0,44.5,1.13,0.257,0.277,41.13,-13.21,6.5,step_up
23.562,17.3,29.3,102.9,45.3,1.084,-0.166,-0.088,-22.48,-2.22,-0.31,step_up
