timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.562,107.7,106.6,102.0,68.6,0.658,-0.017,0.747,-0.32,0.73,1.38,step_down
0.934,106.3,98.8,218.7,76.5,0.568,0.013,0.807,8.4,4.38,-1.8,step_down
1.561,177.8,101.1,93.4,86.3,0.582,0.053,0.745,-17.39,2.07,2.32,step_down
2.214,209.8,372.6,74.8,70.6,0.646,0.166,0.538,-46.58,6.37,-4.27,step_down
2.866,194.7,368.9,76.1,71.5,0.594,0.25,1.06,-62.24,0.15,-10.23,step_down
3.485,231.9,179.5,76.4,70.0,0.768,0.122,0.595,21.2,-13.14,14.85,step_down
4.094,190.5,128.4,79.3,67.4,0.557,0.093,0.564,-26.49,1.84,1.5,step_down
4.718,196.7,219.0,80.9,68.1,0.711,0.263,1.772,-8.49,-22.03,2.27,step_down
5.334,246.2,135.5,84.7,75.0,0.815,0.095,0.656,-1.43,-0.81,8.43,step_down
5.944,228.7,130.1,81.1,66.1,0.643,0.037,0.795,-4.45,12.31,-2.02,step_down
6.599,190.1,400.0,79.0,68.2,0.791,-0.011,0.435,16.11,-6.4,-4.86,step_down
7.254,110.9,400.0,80.5,66.7,0.867,0.052,0.49,30.99,5.01,2.68,step_down
7.91,227.6,400.0,83.6,63.2,0.915,0.02,0.348,3.89,-19.66,12.21,step_down
8.565,143.7,400.0,84.0,57.1,0.874,-0.021,0.508,-13.06,3.82,-0.72,step_down
9.223,146.4,400.0,89.4,72.0,0.72,0.042,0.65,-3.55,10.08,-11.48,step_down
9.879,230.3,400.0,83.7,70.2,0.755,0.069,0.792,1.1,24.08,-1.04,step_down
10.516,174.9,64.9,84.8,64.1,0.775,-0.119,0.55,-16.72,-9.14,-5.38,step_down
11.174,200.9,400.0,87.8,68.6,0.684,0.143,0.515,-16.99,2.6,-2.82,step_down
11.829,206.5,400.0,81.1,64.7,0.927,0.086,0.382,10.37,-23.63,13.99,step_down
12.485,128.1,400.0,85.4,60.4,0.945,0.097,0.463,12.68,2.58,-5.17,step_down
13.143,210.2,400.0,86.4,66.8,0.903,0.098,0.488,-20.59,-12.22,10.97,step_down
13.8,125.6,400.0,87.5,67.4,0.872,0.13,0.487,4.38,-2.98,-1.09,step_down
14.458,150.7,400.0,87.0,65.9,0.66,0.066,0.466,11.74,14.0,2.15,step_down
15.099,147.4,82.6,88.8,68.8,0.922,0.02,0.649,-16.41,-9.66,2.56,step_down
15.757,100.1,400.0,88.5,60.4,0.906,0.042,0.474,35.49,-2.65,-0.07,step_down
16.382,216.5,214.3,85.8,68.1,0.878,0.065,0.577,12.15,-0.77,-0.27,step_down
17.035,242.0,400.0,81.6,55.5,0.825,0.049,0.346,32.42,-30.65,12.62,step_down
17.69,145.7,390.7,82.3,63.9,0.847,0.084,0.622,-26.63,12.13,-1.9,step_down
18.343,234.1,362.2,85.8,62.2,0.951,0.014,0.481,-4.21,-16.47,0.89,step_down
18.957,92.5,135.9,93.0,58.3,0.944,-0.004,0.383,-45.78,-2.67,-2.63,step_down
19.576,110.4,164.3,92.0,61.2,0.865,0.013,0.762,-31.09,5.32,-11.66,step_down
20.187,199.4,120.8,93.8,62.0,0.819,0.052,0.435,-15.31,-9.33,-3.96,step_down
20.816,116.3,129.3,99.1,62.0,0.851,-0.017,0.442,-13.31,-1.59,-1.57,step_down
21.459,208.5,134.1,92.9,64.7,0.573,-0.401,0.699,-48.68,12.98,0.64,step_down
22.07,183.3,121.2,89.0,59.7,0.842,-0.013,0.548,-21.46,-10.04,4.5,step_down
22.716,139.7,198.8,87.4,58.7,0.022,-0.115,0.21,24.48,19.66,0.12,step_down
23.364,165.5,198.7,93.1,57.9,0.861,0.177,0.26,-2.14,1.18,-0.31,step_down
24.01,162.2,176.5,87.8,60.7,0.886,0.003,0.441,-9.73,-16.32,4.05,step_down
24.629,96.8,160.8,89.3,60.0,0.927,-0.135,0.568,3.0,19.56,1.93,step_down
25.284,114.3,114.0,350.3,56.3,0.84,-0.103,0.634,19.69,-12.16,12.29,step_down
25.94,121.8,116.5,351.5,61.7,0.662,-0.136,0.698,-2.48,8.72,-7.4,step_down
26.223,117.3,75.5,315.3,67.4,0.495,0.738,2.0,-10.6,5.61,65.69,step_down
26.542,150.3,76.5,299.7,87.4,1.228,-0.866,1.902,29.36,-26.02,77.08,step_down
26.913,133.5,273.7,400.0,45.6,0.381,-0.263,0.785,34.15,-6.18,37.15,step_down
27.236,154.7,303.7,185.7,197.1,0.53,-0.044,0.724,6.92,-5.66,14.36,step_down
27.577,146.2,202.5,100.2,42.9,0.72,0.044,0.428,21.95,-2.27,-6.42,step_down
27.886,135.5,250.3,79.8,65.5,0.646,0.216,0.529,18.99,-3.34,-6.37,step_down
28.177,134.4,236.0,95.4,64.6,0.505,0.573,0.946,47.97,-2.35,-7.6,step_down
28.423,154.9,78.1,108.2,57.7,0.561,0.086,1.134,-30.24,2.77,-35.46,step_down
28.722,121.0,61.2,400.0,72.6,0.674,-0.137,0.742,-10.17,-0.28,-37.76,step_down
29.015,54.8,54.7,400.0,46.5,0.704,-0.425,1.097,-25.86,4.28,33.21,step_down
29.327,133.6,145.2,409.8,72.7,0.813,-0.289,0.443,34.92,-9.86,76.37,step_down
29.585,153.9,121.5,77.8,116.8,0.733,-0.073,0.595,95.91,-7.75,90.25,step_down
29.893,132.0,335.4,49.9,184.9,0.63,-0.223,0.345,56.75,6.98,42.79,step_down
30.239,188.8,400.0,49.1,400.0,0.785,0.109,0.716,24.29,-2.16,28.89,step_down
30.504,184.1,142.3,71.4,136.2,0.542,0.451,0.608,2.92,-9.64,-16.38,step_down
30.759,105.3,37.3,76.1,69.0,0.707,0.174,0.604,-24.27,-10.57,-21.28,step_down
31.028,106.2,137.1,140.0,113.6,-0.231,-2.0,2.0,-12.34,16.8,-13.34,step_down
31.288,103.2,94.3,116.5,118.1,0.655,0.071,0.865,-3.73,-2.06,2.72,step_down
31.535,102.8,42.8,154.5,69.4,1.141,-1.101,-0.585,67.04,11.98,28.29,step_down
31.825,177.1,268.6,72.5,71.3,0.762,-0.018,0.659,12.73,8.11,52.37,step_down
32.11,340.8,331.5,66.6,88.5,0.751,-0.206,0.194,13.98,-5.05,28.57,step_down
32.762,400.0,372.4,63.4,90.3,0.638,0.437,0.81,22.63,2.72,16.68,step_down
33.414,400.0,371.1,65.3,73.0,0.68,0.14,0.71,-4.25,-0.3,-2.69,step_down
34.048,400.0,272.1,69.1,58.7,0.496,0.108,0.565,-5.65,-10.24,6.08,step_down
34.7,400.0,354.7,77.5,80.6,0.574,-0.041,0.372,-13.19,-11.03,-0.96,step_down
35.359,134.0,400.0,77.4,77.7,0.842,0.264,0.877,17.34,3.79,-8.51,step_down
36.016,241.1,400.0,77.8,75.5,0.812,-0.028,1.763,-42.2,-21.27,1.63,step_down
36.674,163.0,400.0,79.6,80.9,0.893,0.035,0.653,1.25,13.63,-1.8,step_down
37.321,339.6,196.4,74.0,78.2,0.754,-0.018,0.509,8.98,-11.92,5.85,step_down
37.977,153.0,400.0,74.4,69.6,0.904,-0.079,0.529,-4.84,4.17,-0.9,step_down
38.634,267.2,400.0,78.4,68.9,0.802,-0.152,0.586,-8.14,9.32,-2.9,step_down
39.289,354.3,400.0,81.0,62.8,0.59,-0.079,0.297,33.91,-14.17,2.38,step_down
39.948,150.3,389.2,92.5,63.1,0.873,-0.089,0.61,-16.3,-1.71,-6.09,step_down
40.606,275.2,400.0,88.2,64.4,0.737,-0.091,0.49,-0.14,5.15,6.3,step_down
41.256,140.4,359.7,83.1,56.4,0.768,-0.019,0.524,32.45,-10.72,4.51,step_down
41.898,188.2,280.6,86.6,74.1,0.71,-0.125,0.811,-26.98,23.87,0.07,step_down
42.543,182.5,334.3,79.4,69.4,0.885,0.089,0.479,32.0,-13.94,-0.97,step_down
43.139,90.0,51.2,81.3,59.6,0.902,0.253,0.676,6.83,24.23,-2.26,step_down
43.78,310.8,310.9,82.1,62.0,0.742,0.068,0.438,39.31,-10.91,7.11,step_down
44.416,159.3,283.6,85.5,57.9,1.058,0.548,0.291,-69.3,-22.75,-2.52,step_down
45.06,179.8,297.6,87.7,69.8,0.591,0.135,0.621,10.11,28.08,-6.42,step_down
45.7,206.4,283.6,87.5,65.7,0.602,0.046,0.618,-9.34,19.31,-2.51,step_down
46.313,151.4,134.8,89.9,57.9,0.85,-0.03,0.796,-13.98,-1.63,-4.54,step_down
46.93,163.1,167.2,84.2,65.6,0.777,-0.012,0.439,-1.75,2.91,7.06,step_down
47.537,134.4,109.1,86.0,61.8,0.894,-0.024,0.424,7.89,-4.52,0.02,step_down
48.167,111.4,241.3,84.1,65.1,0.836,-0.023,0.661,-0.43,18.23,-0.04,step_down
49.423,118.0,225.7,88.2,68.7,0.849,-0.125,-0.269,9.02,-8.61,-0.89,step_down
49.424,93.5,221.1,87.8,68.3,0.778,0.005,0.545,-1.49,1.11,-1.24,step_down
50.051,92.9,214.2,91.2,68.8,0.623,-0.094,0.619,-24.14,13.48,-0.06,step_down
50.669,68.5,175.8,83.9,63.4,0.965,-0.149,0.416,15.03,-8.18,-11.65,step_down
51.288,50.1,182.7,80.1,65.9,0.924,0.082,0.485,17.64,27.76,-7.05,step_down
51.566,58.1,162.1,89.1,62.5,0.833,0.035,0.598,-38.47,9.78,-25.91,step_down
52.159,59.8,152.8,400.0,56.1,0.836,-0.029,0.594,-32.28,5.89,-31.89,step_down
52.476,62.3,138.4,400.0,100.1,0.768,-0.192,0.743,27.11,-1.22,54.25,step_down
52.843,62.0,130.1,400.0,400.0,0.815,-0.01,0.534,22.32,-13.37,72.4,step_down
53.209,64.0,125.0,400.0,400.0,0.603,0.363,0.813,-8.03,7.31,28.57,step_down
53.571,90.8,101.4,400.0,400.0,0.718,-0.058,0.658,-39.08,11.98,-46.43,step_down
53.926,85.2,81.2,405.3,400.0,0.685,-0.254,0.661,10.42,2.59,-31.78,step_down
