timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.082,21.0,42.6,69.6,78.4,0.817,-0.202,0.589,-36.14,-27.08,-3.99,step_up
0.562,15.7,18.4,63.7,79.0,0.874,0.014,0.861,-25.81,-35.4,-13.3,step_up
1.041,16.0,16.9,63.7,83.7,1.026,-0.074,0.072,-54.42,-19.6,-5.85,step_up
1.523,15.8,29.3,67.9,82.3,1.048,-0.104,0.058,-47.98,-5.25,3.45,step_up
1.994,12.7,16.9,65.1,27.0,1.053,-0.126,0.002,-3.16,-0.35,-2.32,step_up
2.466,20.2,35.3,68.3,18.6,0.948,-0.04,-0.054,8.39,-3.25,-1.31,step_up
2.943,40.3,35.9,79.0,25.5,0.998,-0.005,-0.086,-21.82,6.85,1.33,step_up
3.426,25.9,31.2,76.1,64.7,0.96,-0.06,-0.003,-5.52,17.05,1.4,step_up
3.912,12.1,32.5,78.4,83.6,1.102,0.116,0.067,-7.76,4.63,-6.7,step_up
4.39,15.3,33.6,69.7,45.5,1.056,-0.083,0.054,-4.62,-0.37,-0.71,step_up
4.888,13.9,35.8,73.9,21.1,1.052,-0.121,0.102,11.26,-5.56,0.36,step_up
5.365,18.6,30.3,74.2,25.6,1.073,-0.17,-0.107,-4.8,1.6,-0.32,step_up
5.838,15.1,33.7,79.3,20.6,1.057,-0.118,-0.107,-1.66,-3.51,-1.27,step_up
6.325,37.1,39.3,79.5,81.9,0.84,-0.041,-0.101,-1.2,25.08,4.46,step_up
6.813,21.5,35.6,89.7,87.4,0.896,-0.16,0.094,-5.62,9.9,3.65,step_up
7.343,10.0,63.1,127.9,60.7,1.134,-0.318,0.066,-7.18,7.08,4.55,step_up
7.824,13.2,35.8,100.8,23.3,1.043,-0.132,0.088,-2.71,-2.16,-1.6,step_up
8.3,13.1,32.6,101.1,21.2,1.061,-0.062,-0.045,-2.43,-12.4,-0.08,step_up
8.834,13.3,32.9,400.0,16.3,1.057,-0.069,-0.036,-2.05,-0.58,-2.24,step_up
9.319,15.7,30.2,72.4,75.5,1.051,0.034,0.027,231.34,-4.85,7.82,step_up
9.804,13.5,30.6,73.1,73.5,1.437,-0.127,0.081,-55.92,-9.45,-0.05,step_up
10.289,36.3,22.6,71.7,77.9,1.097,-0.088,-0.049,9.73,2.61,-6.28,step_up
10.773,27.8,19.5,83.7,76.1,0.674,-0.105,0.194,-7.24,18.27,-15.8,step_up
11.257,11.4,26.6,78.9,72.8,0.902,-0.124,0.262,-7.49,17.11,-1.55,step_up
11.74,34.8,16.6,78.1,85.6,1.048,-0.371,0.091,-10.35,-0.28,-1.03,step_up
12.217,15.0,31.2,78.2,26.8,1.049,-0.099,0.118,-0.68,-5.18,1.05,step_up
12.694,13.3,17.4,78.1,48.1,1.055,-0.088,-0.002,-5.66,-8.54,0.79,step_up
13.17,19.0,29.0,78.7,25.9,1.096,-0.13,-0.066,2.31,-5.42,1.38,step_up
