timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.62,44.5,261.5,400.0,195.6,0.801,0.543,0.273,-44.75,2.0,-0.5,obstacle_avoid
1.266,52.0,235.3,400.0,66.3,0.862,0.288,0.521,12.29,34.49,17.36,obstacle_avoid
1.988,56.9,267.4,400.0,215.4,0.955,0.422,0.881,-42.02,1.43,-0.27,obstacle_avoid
2.579,70.5,171.0,400.0,201.5,0.681,0.348,0.595,-37.1,1.92,-35.23,obstacle_avoid
3.166,75.3,152.1,400.0,176.3,0.845,0.13,0.527,8.57,-15.25,4.62,obstacle_avoid
3.745,65.8,116.8,400.0,183.5,0.789,0.173,0.41,-20.5,-24.32,8.36,obstacle_avoid
4.36,71.6,113.9,400.0,400.0,0.766,0.219,0.535,25.04,14.79,7.34,obstacle_avoid
4.936,67.3,121.4,400.0,142.8,0.833,0.357,0.479,7.11,-8.45,27.24,obstacle_avoid
5.507,68.2,128.6,400.0,124.0,0.815,0.093,0.41,28.26,-14.41,10.27,obstacle_avoid
6.101,69.2,54.4,400.0,219.1,0.815,0.287,0.509,-18.62,11.78,-27.87,obstacle_avoid
6.67,66.7,100.4,171.5,400.0,0.646,0.297,0.523,-13.92,-1.57,-6.78,obstacle_avoid
7.178,65.8,83.3,147.4,76.7,0.822,0.258,0.608,20.81,15.35,4.68,obstacle_avoid
7.686,67.5,60.5,170.2,78.5,0.814,0.322,0.381,27.76,6.19,30.48,obstacle_avoid
8.177,59.8,51.6,102.1,64.1,0.802,0.268,0.451,5.53,-7.47,-10.68,obstacle_avoid
8.666,52.8,48.0,98.6,60.9,0.754,0.135,0.424,-13.27,1.74,-2.6,obstacle_avoid
9.161,50.0,46.7,131.0,62.2,0.853,0.075,0.371,-12.5,-8.21,14.65,obstacle_avoid
9.65,51.2,46.1,96.1,64.1,0.751,0.344,0.578,-36.06,2.97,4.21,obstacle_avoid
10.138,46.1,42.6,98.2,64.7,0.777,0.176,0.488,6.69,-2.2,-1.51,obstacle_avoid
10.627,50.4,44.2,92.9,67.6,0.896,0.079,0.382,-1.27,-2.2,3.82,obstacle_avoid
11.121,51.0,46.7,140.6,51.5,0.784,0.206,0.523,-13.9,-8.85,-39.77,obstacle_avoid
11.611,51.8,48.6,98.8,60.2,0.785,-0.446,-0.063,7.29,12.16,22.66,obstacle_avoid
12.101,53.3,49.6,106.1,58.6,0.794,0.016,0.801,42.07,-7.53,-8.73,obstacle_avoid
12.441,57.1,52.0,100.0,72.5,0.814,-0.062,0.363,-40.0,5.0,-2.67,obstacle_avoid
12.687,56.8,55.4,132.9,70.0,0.736,0.465,0.463,13.43,-11.69,2.76,obstacle_avoid
12.935,54.3,59.6,134.9,72.4,0.768,0.16,0.175,16.87,-4.99,7.85,obstacle_avoid
13.198,51.0,60.5,209.8,81.8,0.897,0.123,0.414,33.34,3.25,2.24,obstacle_avoid
