timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.095,67.2,400.0,400.0,400.0,0.682,0.439,0.648,6.29,1.26,0.14,right_turn
1.354,67.9,98.0,400.0,306.1,0.598,0.428,0.635,-3.08,-7.38,-14.44,right_turn
1.355,63.3,108.9,400.0,202.1,0.622,0.643,0.509,-30.47,-24.05,-37.47,right_turn
1.96,64.3,96.2,400.0,193.1,0.817,0.134,-0.263,-15.52,-27.21,-40.47,right_turn
2.581,62.2,92.1,400.0,275.6,0.791,0.622,0.235,-40.71,-36.95,-37.08,right_turn
3.214,63.5,157.3,400.0,75.7,0.776,0.418,0.347,-40.4,-24.26,-29.52,right_turn
3.844,64.2,134.2,400.0,228.9,0.804,0.473,0.06,-27.07,-30.38,-35.73,right_turn
4.463,63.0,136.9,252.8,400.0,1.16,0.059,-0.486,-66.37,-31.56,-38.33,right_turn
5.048,65.2,188.2,305.1,97.4,0.693,0.485,0.514,-36.75,-31.9,-38.89,right_turn
5.698,64.1,180.1,400.0,290.3,0.604,0.696,0.463,-33.24,-19.63,-25.05,right_turn
6.349,66.3,162.4,400.0,400.0,0.728,0.3,0.452,-13.57,-23.08,-28.99,right_turn
6.995,63.5,120.2,400.0,400.0,0.815,0.452,-0.047,-55.19,-35.63,-35.82,right_turn
7.651,65.7,183.8,400.0,400.0,0.815,0.57,0.176,-33.91,-26.76,-39.05,right_turn
8.278,59.7,116.7,400.0,281.4,0.891,0.64,0.266,-51.4,-50.57,-40.73,right_turn
8.903,60.8,133.4,400.0,272.3,0.82,0.433,0.671,-42.68,-22.61,-24.99,right_turn
9.544,62.7,191.7,400.0,80.4,0.82,0.331,0.048,-53.1,-29.06,-33.99,right_turn
10.167,62.4,137.6,192.5,400.0,0.828,0.017,-0.062,-70.47,-26.45,-34.36,right_turn
10.779,63.4,97.5,257.4,400.0,0.788,0.417,0.973,-40.19,-35.57,-41.08,right_turn
11.418,61.2,116.5,387.2,400.0,0.886,-0.046,-0.289,-45.27,-32.88,-36.56,right_turn
12.048,63.1,118.2,400.0,143.5,0.787,0.425,0.858,-33.42,-23.7,-23.16,right_turn
12.713,60.4,143.2,400.0,400.0,0.683,0.6,0.693,-45.92,-32.95,-34.03,right_turn
13.35,62.4,142.7,400.0,192.5,0.374,-0.294,1.702,-20.36,-17.99,-29.1,right_turn
13.984,61.9,72.0,400.0,128.9,0.824,0.379,0.469,-51.98,-44.6,-52.37,right_turn
14.584,60.1,55.9,400.0,265.3,0.752,0.316,-0.078,-53.5,-20.72,-24.4,right_turn
15.218,63.7,100.2,400.0,249.2,0.732,0.344,0.561,-19.45,-20.56,-27.47,right_turn
15.862,63.9,110.0,400.0,400.0,0.65,0.653,0.611,-36.69,-30.44,-39.86,right_turn
17.135,64.9,130.1,400.0,400.0,0.808,0.274,0.472,-11.38,-18.05,-27.82,right_turn
17.136,62.7,183.2,244.4,400.0,0.814,0.08,0.722,-46.79,-35.12,-43.49,right_turn
17.735,63.1,87.1,283.9,111.9,0.619,0.545,0.686,-43.92,-18.17,-27.11,right_turn
18.394,66.0,271.1,400.0,289.7,0.683,0.244,0.44,-34.31,-24.4,-36.24,right_turn
19.04,64.1,130.7,400.0,400.0,0.669,0.724,0.644,-50.33,-26.53,-32.89,right_turn
19.686,65.6,114.1,400.0,386.1,0.666,0.568,0.436,-17.51,-7.07,-16.44,right_turn
20.328,64.7,109.8,400.0,400.0,0.976,0.744,-0.202,-43.5,-29.89,-46.0,right_turn
20.938,64.0,118.9,400.0,191.7,0.821,0.772,0.454,-62.96,-15.45,-30.04,right_turn
21.517,69.4,67.7,400.0,57.2,0.796,0.278,1.662,-69.17,-32.18,-51.03,right_turn
22.148,65.6,137.9,400.0,242.6,0.218,0.341,2.0,9.79,-28.49,-45.69,right_turn
22.799,67.9,150.3,400.0,400.0,0.835,0.519,0.442,-49.12,-20.43,-38.45,right_turn
23.452,65.4,215.9,255.9,400.0,0.752,0.729,0.994,-46.75,-37.73,-52.95,right_turn
24.099,65.8,130.1,400.0,400.0,0.357,0.466,0.969,-25.8,-28.17,-42.23,right_turn
24.725,64.9,88.3,400.0,169.9,0.829,0.702,0.842,-41.15,-35.18,-49.6,right_turn
25.375,61.0,150.9,400.0,378.1,0.297,-0.542,1.954,-15.65,-4.18,-16.08,right_turn
25.98,64.4,130.1,400.0,165.9,1.115,0.847,-0.327,-65.2,-45.05,-57.41,right_turn
26.601,63.7,140.9,400.0,224.5,0.743,0.561,-0.533,-50.53,-29.22,-34.59,right_turn
27.241,66.1,90.3,400.0,400.0,0.769,0.518,0.719,-50.53,-21.44,-39.24,right_turn
27.886,66.4,141.3,400.0,334.4,1.145,1.923,0.604,-80.4,-35.51,-53.23,right_turn
28.493,66.0,100.6,215.1,400.0,0.701,0.621,0.596,-41.38,-12.58,-28.98,right_turn
29.091,68.4,109.2,283.8,206.1,0.756,-0.088,0.594,-26.63,-26.63,-50.15,right_turn
29.731,67.6,85.9,400.0,382.4,0.733,0.222,-0.21,-68.24,-16.76,-34.75,right_turn
30.383,69.1,160.3,400.0,400.0,0.778,0.327,0.396,-22.81,-14.85,-26.31,right_turn
31.042,66.4,200.5,400.0,400.0,0.235,-0.052,2.0,-0.51,-16.4,-26.31,right_turn
