timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
2.553,71.2,400.0,400.0,201.2,0.704,0.376,0.618,1.58,0.37,-0.53,walking
2.964,72.9,400.0,400.0,389.2,0.663,0.7,0.575,30.42,13.34,26.73,walking
3.372,72.5,400.0,400.0,372.4,0.907,0.658,0.626,-21.17,8.73,22.63,walking
3.779,70.4,400.0,400.0,339.4,0.794,0.11,0.928,-19.46,-12.85,-38.07,walking
4.177,70.7,400.0,364.0,339.3,0.583,0.321,0.227,-21.07,-15.1,-55.4,walking
4.839,70.6,286.3,400.0,329.6,0.764,0.406,0.24,-36.87,-28.61,-49.13,walking
5.189,71.5,281.1,196.3,302.6,1.232,-0.095,0.72,41.25,34.53,75.44,walking
5.558,73.3,400.0,225.1,335.2,1.02,0.815,0.809,27.33,21.02,65.7,walking
5.931,72.1,400.0,242.1,337.5,0.904,0.665,0.749,15.13,-2.85,31.06,walking
6.268,71.0,229.7,128.8,306.8,0.61,0.374,0.765,-33.19,-1.26,-24.43,walking
6.611,74.8,400.0,166.8,250.9,0.982,0.297,0.392,-28.05,-27.95,-84.34,walking
7.017,72.0,292.6,400.0,400.0,0.806,-0.09,0.938,-36.05,-27.47,-51.34,walking
7.397,70.3,207.5,400.0,400.0,0.732,0.27,0.812,-66.18,-14.56,-35.05,walking
7.766,71.6,201.7,400.0,225.0,0.733,0.454,0.999,13.93,8.65,21.26,walking
8.093,73.4,336.7,175.1,187.5,0.842,0.208,0.843,36.73,20.23,64.47,walking
8.425,68.6,400.0,133.2,223.9,0.824,0.255,0.531,43.91,15.85,52.95,walking
8.764,68.8,271.9,112.0,316.3,0.452,0.368,0.844,-6.88,14.56,37.51,walking
9.179,73.4,183.5,168.4,157.6,0.319,0.436,0.578,13.94,0.75,6.41,walking
9.524,72.8,400.0,158.9,261.1,0.756,-0.346,1.016,-33.45,-15.44,-63.31,walking
9.897,70.5,400.0,400.0,172.8,1.003,0.865,0.013,-13.88,-19.05,-43.18,walking
10.244,73.4,254.5,400.0,158.6,0.717,0.509,0.566,-22.94,-18.52,-40.18,walking
10.871,71.4,239.1,400.0,168.6,0.799,0.166,0.592,-8.6,-5.01,-7.31,walking
11.263,71.4,400.0,400.0,276.6,0.777,0.249,0.556,-4.82,27.17,68.21,walking
11.619,70.8,35.7,400.0,305.8,0.805,0.178,0.485,34.18,3.66,46.27,walking
12.008,70.4,372.7,400.0,274.8,0.829,0.526,0.518,-46.54,1.72,3.58,walking
12.394,71.2,400.0,400.0,244.1,0.684,0.197,0.689,-24.44,-16.96,-54.03,walking
12.772,73.1,352.4,400.0,228.0,0.713,0.176,0.615,-41.59,-15.21,-38.82,walking
13.133,71.6,260.9,400.0,229.6,0.662,-0.14,0.723,-17.93,-3.86,-24.2,walking
13.505,74.3,323.6,400.0,200.1,0.88,-0.205,0.484,28.53,20.62,81.15,walking
13.907,69.5,373.8,400.0,340.2,0.792,0.696,0.838,42.96,13.02,80.58,walking
14.28,68.2,313.5,400.0,248.0,0.738,0.239,0.793,-17.4,4.44,-18.25,walking
14.668,75.5,400.0,400.0,255.8,0.724,0.105,0.844,-22.24,-20.64,-63.46,walking
15.05,74.0,400.0,400.0,226.8,0.719,0.135,0.505,-38.29,-23.15,-52.33,walking
15.406,72.7,247.7,411.4,219.9,0.746,0.328,0.57,-24.91,-12.34,-19.49,walking
16.039,73.4,237.7,401.8,224.6,0.729,0.098,0.763,-11.46,8.48,4.27,walking
16.42,74.4,400.0,400.0,208.7,0.606,0.507,1.119,21.76,14.22,43.76,walking
16.79,71.6,190.2,400.0,220.5,0.778,0.308,0.554,45.51,14.41,46.54,walking
17.178,81.0,400.0,400.0,258.2,0.898,0.113,0.846,-21.5,-11.4,-48.73,walking
17.547,76.1,400.0,342.1,225.9,0.779,0.074,0.501,-26.34,-22.05,-46.56,walking
17.925,73.6,222.8,400.0,252.3,0.735,0.036,0.314,-37.48,-25.68,-50.02,walking
18.274,73.2,206.7,400.0,219.1,0.738,-0.007,0.913,26.63,8.21,11.74,walking
18.637,73.2,400.0,354.0,164.9,0.964,-0.104,0.743,23.0,16.56,51.06,walking
18.993,71.4,400.0,298.9,185.3,0.749,0.497,0.744,22.73,13.85,40.93,walking
19.374,70.8,400.0,400.0,215.0,0.373,0.542,0.903,36.24,17.88,44.41,walking
19.838,72.4,400.0,266.7,212.6,0.828,0.352,0.604,0.92,4.28,3.63,walking
20.164,72.3,400.0,155.4,171.9,0.729,-0.113,0.968,-29.06,-16.18,-53.05,walking
