timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.194,61.2,400.0,268.6,246.0,0.804,-0.048,0.603,-5.89,0.3,0.98,right_turn
0.552,60.9,400.0,269.1,239.3,0.816,-0.044,0.584,-2.62,0.5,0.36,right_turn
0.907,61.3,400.0,268.2,224.8,0.811,-0.005,0.587,-9.73,0.8,-0.06,right_turn
1.26,61.0,400.0,267.7,224.5,0.814,0.011,0.592,10.74,0.11,-0.5,right_turn
1.621,60.7,400.0,267.7,246.6,0.814,0.006,0.585,-9.65,1.32,0.32,right_turn
1.975,61.5,400.0,268.9,220.9,0.821,-0.025,0.577,-24.05,2.66,-0.76,right_turn
2.666,61.3,400.0,400.0,400.0,0.829,0.219,0.538,-22.29,1.58,-46.65,right_turn
3.358,61.7,400.0,400.0,400.0,0.798,0.055,0.653,-13.74,1.13,0.51,right_turn
4.018,65.8,294.2,400.0,243.8,0.848,0.044,0.482,-27.98,-1.61,-49.49,right_turn
4.646,61.1,176.2,400.0,232.9,0.806,0.042,0.62,-19.62,0.91,-0.28,right_turn
5.302,60.6,183.3,400.0,400.0,0.855,0.126,0.652,-44.38,5.19,-63.71,right_turn
5.959,61.0,400.0,221.4,400.0,0.903,0.046,0.578,-5.71,2.52,0.9,right_turn
6.581,66.0,206.0,239.1,289.0,0.871,0.138,0.481,-35.89,5.56,-54.6,right_turn
7.202,60.1,173.3,237.5,400.0,0.804,-0.042,0.58,-6.43,0.81,0.31,right_turn
7.843,60.9,174.4,250.8,337.6,0.79,-0.039,0.775,-29.15,17.09,-25.75,right_turn
8.523,80.8,400.0,400.0,316.9,0.808,-0.115,0.547,-22.49,-18.02,-1.64,right_turn
9.197,60.2,400.0,400.0,293.3,0.86,0.138,0.588,-22.04,1.14,-24.25,right_turn
9.808,60.9,234.8,216.0,280.5,0.819,-0.042,0.614,-4.64,2.44,2.62,right_turn
10.439,60.4,219.5,239.1,400.0,0.878,0.1,0.548,-48.94,10.35,-51.66,right_turn
11.07,61.8,195.5,262.8,400.0,0.855,-0.166,0.507,-4.47,-0.93,1.76,right_turn
11.736,67.3,228.5,400.0,400.0,0.868,0.043,0.481,-56.59,10.74,-66.97,right_turn
12.428,59.4,400.0,400.0,400.0,0.818,-0.154,0.487,-9.98,0.9,3.16,right_turn
13.084,74.2,400.0,299.3,222.0,0.867,-0.1,0.503,-52.18,13.53,-64.35,right_turn
13.776,58.4,400.0,400.0,400.0,0.805,-0.203,0.561,-17.31,0.63,1.57,right_turn
15.159,63.1,400.0,400.0,400.0,0.813,-0.063,0.552,-7.69,13.5,-42.02,right_turn
15.16,60.7,400.0,400.0,400.0,0.822,-0.031,0.559,-6.12,1.68,0.22,right_turn
15.783,68.4,165.8,400.0,218.4,0.846,0.157,0.423,-38.35,3.46,-61.56,right_turn
16.406,59.0,183.9,400.0,209.9,0.819,0.099,0.538,-24.52,0.11,2.17,right_turn
17.074,61.5,400.0,213.7,400.0,0.862,0.17,0.501,-39.47,3.84,-46.08,right_turn
17.725,59.8,253.3,229.4,400.0,0.821,-0.04,0.558,-12.45,0.72,0.08,right_turn
18.356,63.7,164.9,232.1,400.0,0.854,0.004,0.486,-30.44,9.69,-48.09,right_turn
19.01,59.9,174.5,400.0,400.0,0.833,-0.018,0.574,-12.03,1.15,-2.47,right_turn
19.676,66.4,400.0,400.0,236.2,0.825,-0.029,0.527,-36.05,5.55,-37.18,right_turn
20.33,60.6,326.2,325.0,288.9,0.938,-0.148,0.335,-16.15,1.67,-1.88,right_turn
21.621,78.5,199.8,252.4,79.7,0.781,-0.072,0.438,-46.4,-5.99,-51.74,right_turn
21.622,59.7,179.0,400.0,400.0,0.837,-0.118,0.57,-28.89,0.94,0.99,right_turn
22.229,68.4,227.4,400.0,74.1,0.901,-0.17,0.47,-25.5,1.34,-32.37,right_turn
22.92,56.8,400.0,400.0,400.0,0.803,-0.311,0.546,2.3,0.29,1.59,right_turn
23.527,65.5,400.0,256.7,67.2,0.936,-0.323,0.481,-20.04,9.92,-31.35,right_turn
24.028,54.1,400.0,400.0,226.1,0.822,-0.33,0.552,-4.55,-0.11,-1.73,right_turn
