timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.666,400.0,47.6,125.8,67.9,0.739,-0.004,0.638,5.19,0.47,1.68,step_up
1.823,400.0,57.2,103.2,400.0,2.0,0.409,-2.0,102.67,26.78,9.79,step_up
2.618,400.0,45.7,108.0,400.0,0.674,-0.024,0.247,-6.19,-10.55,2.86,step_up
3.413,400.0,40.1,109.3,400.0,0.898,-0.082,0.448,-11.51,-18.25,-1.99,step_up
4.143,400.0,33.2,115.0,36.4,1.015,-0.069,0.184,38.59,-13.28,3.17,step_up
4.872,400.0,31.1,111.0,35.3,1.042,-0.045,0.158,26.08,-4.04,1.34,step_up
5.881,400.0,30.2,114.1,33.4,1.085,-0.02,0.012,-8.8,-1.28,-5.1,step_up
6.89,400.0,32.6,110.5,34.3,1.051,0.001,0.028,10.3,2.4,-2.21,step_up
7.87,400.0,27.0,113.0,37.9,1.059,0.001,0.042,0.44,-0.34,1.81,step_up
8.835,400.0,16.8,21.6,43.7,0.026,1.742,-0.985,-11.34,-8.76,19.98,step_up
9.565,400.0,26.8,119.9,38.7,1.005,0.022,-0.008,-11.13,-2.71,1.52,step_up
10.293,400.0,26.7,119.1,37.7,1.061,-0.024,0.049,-13.44,-6.38,1.3,step_up
11.066,400.0,28.4,116.0,41.3,1.072,0.02,-0.104,-6.81,-3.6,1.53,step_up
11.797,400.0,29.4,112.0,42.9,0.93,0.002,0.018,2.73,15.95,-2.0,step_up
12.53,400.0,22.0,110.3,43.5,1.062,-0.013,-0.037,-18.08,-1.53,3.71,step_up
13.26,400.0,29.8,109.0,39.5,1.042,0.023,0.136,8.25,12.49,-5.66,step_up
13.99,400.0,25.3,111.7,36.3,0.802,0.017,0.069,7.98,0.61,-6.22,step_up
14.718,400.0,22.7,113.9,34.0,0.939,0.02,0.065,-5.98,-6.47,1.56,step_up
15.446,400.0,28.7,115.9,33.0,1.058,-0.139,-0.169,-16.5,-5.51,0.05,step_up
16.176,400.0,29.6,117.9,31.8,1.004,-0.041,-0.102,-6.37,-2.32,-2.75,step_up
16.906,400.0,30.7,119.5,35.5,0.996,0.032,0.065,9.37,12.96,-4.06,step_up
17.636,400.0,23.8,120.7,36.1,0.935,-0.335,-0.874,-12.47,5.44,-6.22,step_up
18.407,400.0,16.3,123.1,36.0,1.073,-0.019,-0.127,-5.58,0.79,3.02,step_up
19.18,400.0,23.8,121.4,36.0,1.056,0.025,0.124,-7.7,0.51,1.45,step_up
19.912,400.0,30.3,123.6,37.4,1.064,-0.078,0.006,13.25,-1.28,1.39,step_up
21.462,400.0,29.5,131.5,37.2,1.127,-0.031,-0.148,-22.77,-4.09,-0.65,step_up
21.463,400.0,32.7,126.6,36.8,1.058,0.025,-0.099,5.47,-2.32,-0.3,step_up
22.192,400.0,19.5,122.3,38.1,1.063,0.038,0.058,1.32,-1.04,0.0,step_up
22.924,400.0,23.3,111.0,45.9,0.989,-0.017,-0.058,6.11,-8.53,6.94,step_up
23.656,400.0,22.8,123.3,41.5,1.023,0.011,0.031,-12.47,-4.6,-10.24,step_up
24.442,400.0,25.1,400.0,39.3,1.055,-0.028,-0.003,-8.41,1.93,0.73,step_up
25.173,400.0,29.1,122.0,39.0,1.075,0.015,-0.081,-13.92,-7.61,-2.0,step_up
25.902,400.0,28.9,120.0,36.7,1.05,-0.008,-0.1,-8.15,-1.36,-0.86,step_up
26.672,400.0,16.4,117.1,34.5,1.045,0.217,0.156,11.86,-10.08,0.63,step_up
27.4,400.0,29.9,112.0,36.8,1.073,-0.038,-0.027,15.09,-1.78,2.58,step_up
28.129,400.0,30.6,119.5,29.3,1.065,0.044,-0.158,-4.21,0.4,-0.31,step_up
28.86,400.0,29.8,120.4,28.5,1.063,0.018,0.021,-11.95,-3.02,1.98,step_up
29.635,400.0,28.1,124.7,29.1,1.042,0.016,-0.066,-13.85,-8.12,-3.54,step_up
31.141,400.0,29.7,124.8,43.7,1.072,0.013,-0.019,8.31,-0.44,0.32,step_up
31.142,400.0,16.3,127.6,31.9,1.063,-0.027,-0.042,-6.7,-2.29,0.37,step_up
31.871,400.0,18.8,122.0,35.4,1.061,0.025,-0.025,2.84,-0.31,1.37,step_up
32.603,400.0,28.8,130.2,28.8,1.059,0.054,0.005,-8.97,-1.21,2.84,step_up
33.354,400.0,17.2,130.5,29.3,1.067,0.04,-0.048,-19.33,-9.18,3.1,step_up
34.223,400.0,28.7,103.2,26.5,1.064,0.029,-0.134,-11.27,-0.15,2.89,step_up
34.956,400.0,29.7,130.0,29.8,0.88,0.009,-0.041,6.44,9.74,4.15,step_up
35.727,400.0,16.9,127.4,34.5,1.028,-0.009,0.02,5.1,18.41,4.56,step_up
36.481,400.0,31.8,127.5,29.4,1.01,0.018,0.065,-6.31,-0.2,-12.98,step_up
37.213,400.0,29.8,135.3,30.2,1.013,0.003,0.056,-8.46,4.75,-1.28,step_up
37.943,400.0,17.5,129.6,30.6,1.06,-0.02,0.025,-13.66,-5.93,1.3,step_up
38.675,400.0,29.2,128.0,29.6,1.084,-0.0,-0.145,-12.67,-1.73,-0.37,step_up
39.408,400.0,29.1,125.0,36.3,1.08,0.006,-0.034,-6.31,17.73,4.19,step_up
40.861,400.0,18.4,118.4,36.1,1.088,-0.064,0.062,27.48,1.11,-2.0,step_up
40.862,400.0,16.9,119.3,29.6,0.995,-0.0,0.022,7.15,0.18,-7.4,step_up
41.593,400.0,22.4,123.2,26.1,1.072,-0.054,-0.016,-11.15,4.22,-2.72,step_up
42.325,400.0,24.9,122.9,25.9,1.059,-0.01,-0.008,-10.25,-4.59,1.2,step_up
43.057,400.0,27.9,123.4,28.0,1.04,0.011,-0.124,-9.69,-3.88,-1.56,step_up
44.528,400.0,31.2,122.0,97.8,0.994,0.003,-0.1,4.52,20.54,0.5,step_up
44.529,400.0,16.3,120.4,36.9,1.036,-0.001,-0.043,4.02,16.77,7.82,step_up
45.259,400.0,22.2,127.2,31.9,0.999,-0.021,0.042,-1.98,3.44,-9.75,step_up
45.992,400.0,20.8,125.5,31.1,1.056,-0.066,-0.005,-11.47,0.01,1.34,step_up
46.727,400.0,21.0,128.4,60.9,0.857,-0.131,0.196,-12.59,-7.67,3.32,step_up
47.457,400.0,28.7,110.6,36.7,1.047,-0.038,-0.159,-15.95,-2.6,-2.11,step_up
48.238,400.0,34.7,128.0,32.3,1.072,0.009,-0.076,3.64,17.65,2.53,step_up
48.922,400.0,17.6,124.2,44.0,1.086,-0.018,0.042,25.33,8.21,4.29,step_up
49.654,400.0,31.1,120.2,36.4,1.064,0.03,-0.046,-5.1,3.96,-5.87,step_up
50.386,400.0,30.0,125.7,36.9,1.062,0.037,0.034,-9.82,0.53,1.31,step_up
51.118,400.0,28.8,123.6,39.1,1.226,0.039,0.122,-10.53,-10.27,-3.12,step_up
51.85,400.0,30.2,124.7,32.1,1.029,-0.003,-0.053,-6.82,-1.87,2.52,step_up
52.584,400.0,34.2,125.5,29.7,0.989,-0.02,-0.035,9.92,12.34,-5.04,step_up
53.314,400.0,28.3,124.8,31.0,1.14,-0.031,-0.006,23.34,5.4,-2.06,step_up
54.046,400.0,29.6,123.7,25.8,1.027,-0.005,0.074,2.49,3.15,-4.12,step_up
54.777,400.0,39.8,127.6,20.8,1.057,-0.018,0.093,-4.29,3.63,1.82,step_up
56.241,400.0,30.6,127.3,22.1,1.073,0.062,0.182,14.82,-6.13,-2.68,step_up
56.242,400.0,43.4,129.2,20.4,1.023,-0.026,-0.104,-9.15,-1.21,-3.61,step_up
57.07,400.0,41.9,96.5,30.5,0.937,0.018,-0.041,6.05,8.53,-1.32,step_up
58.168,400.0,54.5,129.6,25.3,0.914,-0.009,-0.065,4.76,25.79,1.73,step_up
59.264,400.0,59.4,132.3,21.6,1.061,-0.019,-0.085,-28.92,4.64,1.76,step_up
60.019,400.0,36.2,162.7,109.1,1.056,0.516,-0.254,-28.75,12.79,4.73,step_up
60.781,400.0,39.8,206.8,116.7,1.046,0.032,0.139,6.44,-2.75,2.16,step_up
61.913,400.0,60.4,198.4,41.3,1.061,0.031,0.273,20.18,25.5,12.7,step_up
