timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.071,69.5,317.6,63.4,-1.0,0.814,-0.089,0.508,-0.44,-10.87,21.8,right_turn
0.38,66.8,155.0,44.2,-1.0,0.845,-0.066,0.526,28.67,-7.92,22.21,right_turn
0.689,60.9,156.5,44.1,-1.0,0.804,-0.071,0.61,-7.29,-5.21,-3.64,right_turn
0.997,65.4,150.5,45.4,-1.0,0.761,-0.121,0.571,16.95,28.16,11.61,right_turn
1.302,90.2,137.2,44.3,-1.0,0.854,-0.069,0.502,-2.06,-2.52,10.11,right_turn
1.61,89.4,150.9,46.6,-1.0,0.75,0.043,0.543,11.16,-13.64,12.77,right_turn
1.919,62.4,163.5,36.6,-1.0,0.761,0.116,0.508,11.27,-31.02,3.51,right_turn
2.224,67.3,136.1,52.9,-1.0,0.766,0.084,0.631,-59.95,9.37,-25.09,right_turn
2.572,82.8,128.6,119.4,-1.0,0.857,-0.002,0.508,-19.47,16.09,-49.57,right_turn
2.901,68.5,138.9,176.2,-1.0,0.919,-0.033,0.496,-28.56,-12.46,-46.02,right_turn
3.222,60.5,137.7,128.0,-1.0,0.784,-0.22,0.594,29.23,4.92,33.24,right_turn
3.559,71.6,111.6,184.5,-1.0,0.893,0.032,0.465,38.98,8.56,57.95,right_turn
3.863,76.0,99.8,66.5,-1.0,0.803,0.128,0.548,39.0,-17.37,33.78,right_turn
4.168,59.2,100.9,85.7,-1.0,0.704,0.254,0.193,-84.11,24.05,23.04,right_turn
4.478,78.3,85.0,122.5,-1.0,0.882,0.01,0.49,-45.66,29.33,-33.97,right_turn
4.789,84.6,110.8,98.8,-1.0,0.928,-0.015,0.522,-42.08,22.45,-76.76,right_turn
5.097,69.5,76.6,115.0,-1.0,1.021,-0.114,0.386,-31.57,-21.82,-72.72,right_turn
5.405,58.6,109.5,91.3,-1.0,0.853,-0.194,0.507,33.88,6.79,47.57,right_turn
5.706,70.9,87.8,62.4,-1.0,0.855,-0.008,0.529,30.79,-18.38,48.66,right_turn
6.01,65.7,114.2,59.5,-1.0,0.841,-0.031,0.446,42.18,-21.31,13.32,right_turn
6.317,58.4,116.9,74.8,-1.0,0.906,-0.029,0.557,-60.4,36.01,-15.82,right_turn
6.618,73.4,87.7,62.4,-1.0,0.906,-0.134,0.315,-56.9,40.24,-66.69,right_turn
6.916,71.4,73.9,63.7,-1.0,1.005,-0.189,0.277,-51.56,24.44,-86.26,right_turn
7.211,58.6,65.4,60.3,-1.0,0.895,-0.326,0.29,25.65,61.4,34.68,right_turn
7.514,68.3,133.8,37.7,-1.0,0.882,-0.036,0.469,30.23,-39.59,46.71,right_turn
7.803,58.0,55.9,36.0,-1.0,0.758,-0.099,0.991,-1.98,-36.69,22.76,right_turn
8.108,59.3,113.5,57.8,-1.0,0.834,-0.032,0.446,-38.27,27.24,-16.74,right_turn
8.409,68.8,90.9,65.1,-1.0,0.875,-0.16,0.397,-38.46,12.11,-51.78,right_turn
8.704,56.4,36.5,84.3,-1.0,0.76,-0.533,0.334,-10.22,30.11,-18.6,right_turn
9.001,65.3,86.3,48.0,-1.0,1.02,-0.124,0.389,49.44,-1.1,55.86,right_turn
9.329,75.6,67.3,22.6,-1.0,0.857,-0.074,0.411,36.61,-22.21,32.69,right_turn
9.617,54.9,63.6,21.1,-1.0,0.814,-1.097,0.615,-23.81,-22.88,-22.24,right_turn
9.948,64.4,58.9,44.9,-1.0,0.847,-0.179,0.457,-36.2,44.69,-9.01,right_turn
10.244,77.7,61.2,71.0,-1.0,0.99,-0.201,0.332,-30.35,24.7,-46.93,right_turn
10.542,60.4,45.5,96.9,-1.0,0.78,-0.397,0.493,178.55,57.75,-22.5,right_turn
10.844,58.6,82.6,65.2,-1.0,0.912,-0.368,0.366,27.18,-3.75,37.42,right_turn
11.177,78.1,224.5,61.4,-1.0,0.901,-0.215,0.344,25.4,-29.4,23.66,right_turn
11.51,61.1,49.4,57.9,-1.0,1.157,-0.096,0.254,10.56,-13.27,-3.25,right_turn
11.863,51.7,-1.0,63.7,-1.0,1.031,-0.47,0.283,-21.97,7.93,-14.76,right_turn
12.21,49.9,276.0,71.6,-1.0,0.948,-0.379,0.228,0.62,12.87,2.34,right_turn
12.556,56.1,231.3,88.3,-1.0,0.931,-0.392,0.218,-18.79,3.72,-4.04,right_turn
12.886,56.0,220.9,90.9,-1.0,0.945,-0.385,0.25,-1.49,8.89,-0.73,right_turn
13.215,58.1,220.6,92.9,-1.0,0.912,-0.385,0.244,-3.32,1.36,-4.56,right_turn
