timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.017,65.2,400.0,400.0,400.0,0.762,0.218,0.62,-2.68,0.01,-0.47,stop
0.429,64.8,400.0,400.0,400.0,0.758,0.216,0.607,-0.66,0.69,0.02,stop
0.84,65.8,400.0,400.0,400.0,0.763,0.206,0.604,-11.15,0.54,0.27,stop
1.251,64.9,400.0,400.0,400.0,0.762,0.106,0.604,-34.76,-0.39,-1.47,stop
1.662,65.9,400.0,400.0,400.0,0.752,-0.077,0.643,-58.89,0.48,-1.56,stop
2.073,63.8,400.0,400.0,400.0,0.755,0.094,0.623,-66.77,-1.07,0.16,stop
2.484,65.6,400.0,400.0,400.0,0.735,0.173,0.593,8.08,0.63,0.64,stop
2.895,63.6,400.0,400.0,400.0,0.76,0.193,0.606,-29.08,2.72,-1.08,stop
3.307,66.1,400.0,400.0,400.0,0.752,0.097,0.598,4.37,2.54,1.82,stop
3.719,67.0,400.0,400.0,400.0,0.755,0.039,0.695,-16.05,0.61,-0.25,stop
4.131,66.5,400.0,400.0,400.0,0.743,0.149,0.624,5.12,0.38,0.67,stop
4.543,65.0,400.0,400.0,400.0,0.755,0.294,0.606,-4.83,-3.56,2.04,stop
4.955,65.3,400.0,400.0,400.0,0.763,0.138,0.62,-8.71,-0.06,1.66,stop
5.367,65.4,400.0,400.0,400.0,0.76,0.161,0.609,5.58,2.46,1.03,stop
5.779,66.6,400.0,400.0,400.0,0.751,0.196,0.676,-14.1,2.82,-2.15,stop
6.191,66.2,400.0,400.0,400.0,0.751,0.305,0.615,-25.82,-0.46,0.36,stop
6.603,66.3,400.0,400.0,400.0,0.751,0.296,0.737,-16.7,1.69,-0.66,stop
7.015,68.5,400.0,400.0,400.0,0.746,0.141,0.654,-28.0,-2.13,2.73,stop
7.427,69.0,400.0,400.0,400.0,0.795,0.199,0.6,24.44,-0.82,2.91,stop
7.839,69.7,400.0,400.0,400.0,0.766,0.117,0.68,-5.77,0.36,1.42,stop
8.351,66.7,400.0,400.0,400.0,0.792,0.074,0.372,-20.63,-1.33,-1.76,stop
8.763,66.0,400.0,400.0,400.0,0.832,0.186,0.653,-1.65,-4.11,2.0,stop
9.175,67.9,400.0,400.0,400.0,1.095,0.004,0.454,151.47,-11.35,-2.28,stop
9.587,65.6,400.0,400.0,400.0,0.568,-0.007,0.649,-80.76,8.27,1.1,stop
10.099,65.1,400.0,400.0,400.0,0.756,0.191,0.72,-59.36,3.46,9.31,stop
10.567,64.7,400.0,176.9,400.0,0.814,0.335,0.858,24.41,14.97,37.95,stop
11.026,65.5,400.0,113.9,400.0,0.854,0.597,0.448,-69.98,1.38,30.37,stop
11.389,70.1,400.0,142.0,400.0,0.684,0.141,0.432,-14.18,1.07,-23.34,stop
11.734,73.7,245.9,127.6,400.0,0.584,0.224,0.373,10.3,-23.85,2.97,stop
12.096,73.7,400.0,158.0,294.6,1.33,1.377,-1.46,196.15,171.21,44.72,stop
12.493,65.9,400.0,157.5,400.0,0.846,0.016,0.553,14.54,6.26,-11.86,stop
12.845,67.3,142.4,157.3,400.0,0.805,1.478,1.688,-30.8,12.49,18.78,stop
13.192,79.0,81.4,167.8,400.0,0.873,-0.068,0.463,29.4,-27.23,-13.99,stop
13.542,66.3,400.0,171.8,58.6,-0.43,1.221,2.0,183.89,-80.77,29.91,stop
13.953,71.6,400.0,400.0,400.0,0.846,0.038,0.57,15.34,15.81,-18.2,stop
14.32,65.6,400.0,169.6,400.0,0.771,0.113,0.586,-15.61,-1.63,-9.74,stop
14.832,66.7,400.0,400.0,400.0,0.762,0.069,0.668,-30.47,-0.39,2.15,stop
15.244,66.4,400.0,400.0,400.0,1.256,0.637,0.912,16.08,-1.09,13.7,stop
15.936,66.3,400.0,400.0,400.0,0.759,0.059,0.625,-37.53,-16.7,-34.86,stop
16.628,62.1,400.0,400.0,400.0,0.778,0.217,0.601,41.47,4.69,-0.85,stop
17.32,64.4,400.0,400.0,400.0,0.769,0.057,0.635,-7.64,0.51,0.15,stop
18.012,64.5,400.0,400.0,400.0,0.773,-0.005,0.633,-11.66,0.17,0.43,stop
18.704,63.0,400.0,400.0,400.0,0.77,-0.052,0.651,-7.15,0.82,-0.05,stop
19.116,62.8,400.0,400.0,400.0,0.767,-0.054,0.632,-4.93,0.82,-0.08,stop
19.938,64.6,400.0,400.0,400.0,0.764,-0.045,0.648,-0.94,0.26,0.18,stop
19.939,63.1,400.0,400.0,400.0,0.758,-0.039,0.647,-1.66,0.24,0.53,stop
20.761,63.9,400.0,400.0,400.0,0.759,-0.044,0.637,-3.66,0.47,0.02,stop
20.762,63.1,400.0,400.0,400.0,0.76,-0.066,0.648,-6.08,0.31,0.39,stop
21.172,64.4,400.0,400.0,400.0,0.764,-0.075,0.647,-3.5,0.47,0.45,stop
21.583,62.9,400.0,400.0,400.0,0.749,0.069,0.651,66.15,4.16,6.01,stop
21.995,69.3,400.0,400.0,400.0,0.735,-0.023,0.753,-57.54,1.92,-3.7,stop
22.507,70.3,400.0,400.0,400.0,0.829,0.009,0.48,24.99,1.79,1.1,stop
23.531,70.7,400.0,400.0,400.0,0.68,0.062,0.745,-22.53,0.75,1.48,stop
23.532,67.9,400.0,400.0,400.0,0.726,0.292,0.633,-9.36,0.15,0.25,stop
24.223,66.9,400.0,400.0,400.0,0.725,0.351,0.577,-15.42,0.66,0.31,stop
24.915,67.2,400.0,400.0,400.0,0.755,0.135,0.654,-23.13,-0.18,8.95,stop
25.327,68.1,400.0,400.0,400.0,0.791,0.007,0.678,92.82,-0.37,-2.47,stop
25.739,68.0,400.0,400.0,400.0,0.738,0.273,0.691,3.98,-7.27,-5.21,stop
26.151,63.5,400.0,400.0,400.0,0.567,0.367,0.813,29.84,-0.16,1.01,stop
26.663,64.1,400.0,400.0,400.0,0.833,0.184,0.554,-34.13,0.12,3.53,stop
27.175,62.6,400.0,400.0,400.0,0.784,0.018,0.606,-155.77,0.53,5.53,stop
27.687,63.8,400.0,400.0,400.0,0.763,0.221,0.639,31.09,0.99,-0.01,stop
28.099,63.5,400.0,400.0,400.0,0.772,0.202,0.636,-6.55,1.16,-1.27,stop
