timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.124,54.6,-1.0,90.9,175.2,0.793,0.099,0.655,28.37,12.58,1.39,left_turn
0.442,56.3,-1.0,92.4,176.7,0.796,0.187,0.626,38.6,17.64,2.04,left_turn
0.816,55.5,-1.0,-1.0,178.2,0.78,0.153,0.575,-26.13,-11.96,-7.83,left_turn
1.175,54.2,-1.0,-1.0,104.1,0.742,0.235,0.597,28.01,14.24,-11.41,left_turn
1.534,57.2,-1.0,-1.0,98.4,0.792,0.129,0.584,-4.17,-3.37,-18.98,left_turn
1.895,55.7,-1.0,-1.0,111.1,0.758,0.142,0.676,1.31,-1.08,3.39,left_turn
2.295,55.4,-1.0,-1.0,217.7,0.766,0.133,0.614,5.31,3.75,6.89,left_turn
2.671,62.2,-1.0,-1.0,196.9,0.771,0.209,0.572,12.24,15.37,8.55,left_turn
3.047,72.9,-1.0,-1.0,197.7,0.813,0.26,0.569,10.93,-9.02,9.2,left_turn
3.416,55.6,-1.0,-1.0,166.2,0.641,0.331,0.769,-62.74,-2.63,-27.47,left_turn
3.779,90.8,-1.0,-1.0,119.2,0.715,0.165,0.478,-20.14,-11.04,-42.89,left_turn
4.127,67.4,99.9,-1.0,137.5,0.84,0.017,0.683,-22.31,-49.44,9.69,left_turn
4.498,69.1,-1.0,-1.0,171.9,0.738,0.163,0.576,14.53,37.15,34.72,left_turn
4.902,91.4,-1.0,-1.0,348.0,0.771,0.189,0.582,17.69,-2.5,25.59,left_turn
5.246,73.6,-1.0,73.5,296.7,0.763,0.197,0.64,27.59,16.03,28.72,left_turn
5.6,82.8,-1.0,96.7,-1.0,0.727,0.216,0.555,37.0,11.73,39.22,left_turn
5.945,73.4,-1.0,46.8,-1.0,0.781,0.197,0.578,53.29,22.7,46.19,left_turn
6.292,58.9,-1.0,55.7,-1.0,0.432,0.746,0.335,-82.47,-236.71,52.78,left_turn
6.646,56.2,-1.0,100.8,-1.0,0.706,0.435,0.584,-48.24,-3.11,-33.5,left_turn
