timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.344,71.1,62.8,400.0,400.0,0.72,0.497,0.734,2.79,-10.45,-16.25,left_turn
0.826,66.1,215.5,400.0,400.0,0.77,0.212,0.612,25.14,20.84,26.06,left_turn
1.332,67.9,400.0,380.4,400.0,0.844,0.491,0.54,40.62,44.84,57.69,left_turn
1.812,72.3,201.5,400.0,400.0,0.649,0.398,0.812,41.09,33.5,55.31,left_turn
2.312,74.6,317.9,400.0,400.0,0.792,0.564,0.263,14.92,-7.75,-13.3,left_turn
2.773,72.7,103.8,400.0,350.9,0.792,0.347,0.726,25.88,17.65,32.79,left_turn
3.229,71.9,64.2,400.0,400.0,0.908,-0.698,-0.264,62.74,28.73,46.44,left_turn
3.646,71.9,117.3,398.9,126.8,0.762,1.035,0.222,47.73,26.81,51.23,left_turn
4.158,73.4,400.0,400.0,400.0,0.704,0.856,0.691,35.7,12.08,25.71,left_turn
4.636,71.1,96.8,400.0,400.0,0.85,0.501,0.558,41.85,20.47,47.71,left_turn
5.035,71.8,81.5,400.0,58.6,0.842,0.192,0.738,24.53,18.48,33.43,left_turn
5.488,74.8,49.8,400.0,400.0,0.972,-0.533,-0.172,39.51,19.76,52.83,left_turn
5.91,72.0,76.4,400.0,79.7,0.764,-0.291,0.271,38.46,22.63,55.4,left_turn
6.377,69.8,138.1,400.0,400.0,0.681,0.488,0.749,42.87,12.69,27.61,left_turn
6.875,70.8,126.5,400.0,400.0,0.903,0.907,0.758,23.11,18.97,40.95,left_turn
7.331,71.8,67.8,400.0,400.0,1.18,-0.252,0.612,49.96,26.68,63.21,left_turn
7.804,71.7,212.4,355.2,368.2,0.457,0.669,-0.234,62.75,31.16,50.54,left_turn
8.263,71.0,78.7,400.0,400.0,0.75,-0.121,0.461,23.23,14.89,26.89,left_turn
8.771,73.6,370.4,400.0,400.0,0.691,0.175,0.772,-18.31,-2.79,-15.76,left_turn
9.236,72.1,121.7,400.0,400.0,0.764,0.566,0.771,46.5,15.69,32.79,left_turn
9.736,71.0,309.3,400.0,400.0,0.805,-0.293,0.903,44.33,29.91,62.08,left_turn
10.155,72.6,129.7,400.0,112.6,0.7,0.099,0.379,22.28,20.62,43.76,left_turn
10.598,71.5,143.0,400.0,237.4,0.853,0.087,0.406,47.68,26.69,55.83,left_turn
11.083,71.9,162.0,400.0,400.0,0.895,0.239,0.386,36.92,13.11,41.12,left_turn
11.57,71.8,400.0,400.0,176.1,0.702,-0.053,0.868,10.69,-0.53,-2.88,left_turn
12.048,70.4,87.5,400.0,400.0,0.786,-1.592,-0.767,9.65,22.66,37.89,left_turn
12.467,70.7,153.8,400.0,88.9,1.025,0.766,0.198,52.93,27.73,65.39,left_turn
12.961,72.1,243.9,400.0,400.0,0.976,-0.018,0.448,58.5,19.87,63.81,left_turn
13.429,69.8,138.9,400.0,400.0,0.748,0.76,1.207,55.51,17.04,58.18,left_turn
13.901,70.4,123.4,363.8,400.0,0.757,0.416,0.766,3.84,4.62,11.74,left_turn
14.384,70.0,98.5,345.2,400.0,0.724,0.212,0.636,12.31,-0.29,-4.34,left_turn
14.877,70.6,400.0,400.0,64.6,0.729,0.466,0.547,55.79,26.26,58.77,left_turn
15.794,70.2,75.7,400.0,83.8,0.831,0.312,0.531,42.76,27.23,62.93,left_turn
15.795,69.2,274.2,400.0,156.5,0.811,-0.106,0.199,28.13,15.33,30.61,left_turn
16.238,70.6,238.7,400.0,146.9,0.729,0.367,0.727,26.86,11.25,21.04,left_turn
16.691,71.4,48.9,400.0,400.0,0.872,0.941,0.227,20.06,11.78,27.75,left_turn
17.181,69.4,245.5,400.0,162.8,1.002,0.538,0.527,68.28,25.37,59.34,left_turn
17.594,71.8,126.4,400.0,85.5,0.75,1.373,1.152,35.86,16.8,43.5,left_turn
18.088,71.2,201.8,400.0,268.7,0.677,1.19,1.069,82.23,18.75,39.55,left_turn
18.579,69.8,227.1,400.0,184.7,0.833,0.165,0.639,38.64,20.77,47.83,left_turn
19.052,70.0,164.4,400.0,400.0,0.667,0.152,0.857,9.5,12.58,29.77,left_turn
19.548,71.2,101.7,400.0,400.0,0.813,0.04,0.88,24.02,10.5,24.82,left_turn
20.013,71.7,108.7,400.0,129.3,0.666,0.594,1.171,25.29,20.99,46.56,left_turn
20.455,71.5,141.8,372.2,63.9,0.712,0.851,0.702,35.48,16.36,43.63,left_turn
20.94,71.9,290.0,329.4,400.0,0.737,-0.043,0.779,29.95,15.3,32.15,left_turn
21.377,71.4,165.4,400.0,195.7,0.587,0.376,0.398,37.27,20.18,41.09,left_turn
21.829,71.1,277.3,400.0,156.5,0.787,0.67,0.967,27.59,17.15,42.02,left_turn
22.309,71.2,263.9,400.0,222.8,0.847,-0.549,-0.116,39.2,20.27,37.63,left_turn
22.719,72.2,117.3,413.6,72.9,0.708,0.394,0.626,32.47,10.62,26.52,left_turn
23.201,72.1,128.6,400.0,400.0,0.779,0.391,-0.421,40.56,9.5,15.93,left_turn
23.68,73.2,204.2,400.0,372.0,0.78,0.569,0.598,31.49,13.67,29.82,left_turn
24.153,71.8,59.1,400.0,400.0,0.819,-0.253,0.396,19.3,17.3,41.65,left_turn
