timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.065,62.3,121.9,400.0,400.0,0.737,0.553,0.396,-2.69,0.51,-0.46,obstacle_avoid
0.68,61.8,121.8,400.0,400.0,0.735,0.558,0.387,-2.24,0.16,-0.2,obstacle_avoid
1.044,62.1,121.9,400.0,400.0,0.739,0.565,0.399,1.99,0.09,0.2,obstacle_avoid
1.659,61.9,120.6,400.0,400.0,0.734,0.589,0.437,11.56,1.09,-0.26,obstacle_avoid
2.022,63.9,106.0,400.0,400.0,0.775,0.637,0.487,-23.83,4.3,-2.5,obstacle_avoid
2.381,75.2,90.8,400.0,400.0,0.708,0.548,0.511,-36.81,4.04,2.66,obstacle_avoid
2.702,71.4,72.5,226.1,400.0,0.562,0.487,0.578,13.24,3.39,-4.44,obstacle_avoid
3.267,62.2,56.1,200.4,400.0,0.818,0.477,0.512,-17.98,0.1,-5.98,obstacle_avoid
3.826,35.0,32.7,182.2,400.0,0.722,0.19,0.236,55.34,-2.19,21.37,obstacle_avoid
4.372,31.6,25.3,164.6,241.9,0.581,0.559,0.409,-33.32,13.73,-21.12,obstacle_avoid
4.923,16.8,16.9,169.5,400.0,0.811,0.455,0.306,-12.82,-4.51,-1.63,obstacle_avoid
5.521,17.9,16.9,400.0,400.0,0.811,0.565,0.285,20.27,-1.89,-0.94,obstacle_avoid
6.105,18.7,17.2,192.1,400.0,0.787,0.521,0.335,-18.79,0.36,-5.15,obstacle_avoid
6.659,18.3,17.9,172.2,400.0,0.849,0.527,0.426,-98.79,-6.04,-17.41,obstacle_avoid
7.222,61.9,50.6,190.2,400.0,0.624,0.136,0.613,2.09,-9.56,-13.31,obstacle_avoid
7.777,8.9,12.9,184.3,400.0,0.765,0.273,0.434,-3.47,0.4,0.69,obstacle_avoid
8.331,14.0,15.5,177.2,400.0,1.006,2.0,1.377,88.57,-1.39,-10.98,obstacle_avoid
8.883,30.2,23.5,153.1,400.0,0.683,0.411,0.673,-19.97,10.83,24.51,obstacle_avoid
9.439,66.2,49.5,145.8,400.0,0.75,0.042,0.586,1.11,0.79,-3.47,obstacle_avoid
9.988,56.6,15.5,152.9,400.0,0.694,-0.146,0.989,19.5,0.64,2.41,obstacle_avoid
10.544,65.7,60.3,144.1,400.0,0.856,0.371,0.529,15.0,-0.25,12.08,obstacle_avoid
11.093,64.9,16.8,152.4,378.1,0.64,0.166,0.713,-6.64,-3.22,-14.88,obstacle_avoid
11.642,64.9,18.4,147.7,400.0,1.159,-0.477,0.427,42.33,7.45,22.39,obstacle_avoid
12.24,65.2,294.9,143.7,400.0,0.773,0.297,0.548,11.08,-1.57,-5.58,obstacle_avoid
12.787,34.7,12.6,151.1,400.0,0.597,0.218,0.654,-14.75,0.91,-3.64,obstacle_avoid
13.341,76.5,41.0,141.5,400.0,0.593,0.146,0.55,-17.47,7.34,0.52,obstacle_avoid
13.894,73.0,35.2,145.5,400.0,0.757,0.11,0.601,-22.55,-7.59,-19.37,obstacle_avoid
14.445,66.6,35.8,146.9,400.0,0.729,0.241,0.52,4.76,-0.54,-2.6,obstacle_avoid
14.999,66.5,40.7,144.9,400.0,0.748,0.168,0.593,4.75,5.18,11.74,obstacle_avoid
15.554,53.5,26.7,161.8,400.0,0.599,0.493,0.708,-9.88,-7.65,-10.56,obstacle_avoid
16.107,25.2,24.2,163.0,400.0,0.507,0.076,0.635,-41.87,3.21,-4.67,obstacle_avoid
