timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.958,63.4,400.0,277.2,400.0,0.779,-0.095,0.634,29.74,3.52,14.86,walking
1.328,71.0,400.0,265.9,161.6,0.782,0.09,0.579,18.21,6.5,21.17,walking
1.712,64.3,400.0,267.9,400.0,1.17,0.576,0.568,-16.28,0.97,-3.85,walking
2.101,77.1,400.0,297.5,400.0,0.784,0.103,0.503,-46.39,16.83,-48.09,walking
2.505,84.3,400.0,400.0,342.3,0.867,-0.086,0.621,-4.62,-14.05,-28.23,walking
2.917,61.8,400.0,400.0,400.0,0.561,-0.061,0.966,3.93,4.59,14.53,walking
3.309,101.1,400.0,305.5,400.0,0.843,0.056,0.567,50.56,13.22,37.02,walking
3.705,103.8,400.0,311.9,400.0,0.652,0.238,0.679,10.44,-15.85,-1.19,walking
4.118,76.5,400.0,400.0,400.0,0.866,-0.0,0.549,-18.2,-14.43,-37.41,walking
4.515,71.6,400.0,328.3,400.0,0.708,-0.104,0.738,32.08,23.24,32.71,walking
4.91,85.0,400.0,315.8,400.0,0.914,0.217,0.443,5.4,-6.22,32.82,walking
5.315,74.7,400.0,345.9,400.0,0.692,0.264,0.492,-26.29,10.67,-39.2,walking
5.708,79.8,47.1,400.0,400.0,0.874,-0.056,0.687,-25.92,-22.08,-33.0,walking
6.121,72.5,400.0,400.0,400.0,0.791,-0.136,0.63,14.85,12.21,20.13,walking
6.525,82.9,400.0,370.0,400.0,0.823,0.26,0.469,8.63,-6.5,28.18,walking
6.938,65.2,400.0,400.0,400.0,0.714,0.404,0.76,-20.47,0.79,-8.94,walking
7.352,75.7,400.0,400.0,400.0,0.822,-0.063,0.511,-42.44,-16.08,-49.45,walking
7.747,62.8,400.0,400.0,289.4,0.626,-0.083,0.774,-28.22,-0.76,6.07,walking
8.145,85.9,400.0,400.0,311.5,0.709,0.03,0.55,19.68,9.71,30.3,walking
8.545,86.8,400.0,400.0,318.6,0.836,0.132,0.483,25.88,-9.6,26.82,walking
8.941,64.8,400.0,400.0,295.3,0.758,0.254,0.682,9.42,13.6,-6.34,walking
9.333,90.4,400.0,400.0,265.4,0.798,-0.014,0.489,-36.44,-16.55,-42.34,walking
9.728,65.0,400.0,400.0,283.1,0.543,-0.145,0.783,-23.47,-4.57,-4.51,walking
10.141,75.0,400.0,400.0,400.0,0.877,0.179,0.524,51.3,18.35,48.34,walking
10.947,79.4,374.3,400.0,400.0,0.787,0.196,0.544,-2.1,-15.42,22.83,walking
10.948,78.4,400.0,400.0,281.7,0.746,0.283,0.646,-24.16,9.99,-38.01,walking
11.344,101.8,400.0,400.0,298.9,0.784,-0.01,0.518,-25.85,-13.13,-50.63,walking
11.718,81.4,66.3,400.0,270.0,0.823,-0.048,0.616,-56.22,-22.09,0.63,walking
12.114,67.9,400.0,400.0,289.0,0.831,-0.076,0.648,28.66,25.44,24.38,walking
12.472,94.9,400.0,400.0,83.1,0.845,0.179,0.444,24.18,1.76,48.53,walking
12.871,63.1,400.0,400.0,306.2,0.767,0.344,0.711,5.6,-2.36,2.24,walking
13.276,77.3,400.0,400.0,267.6,0.752,-0.147,0.469,-75.97,25.87,-22.34,walking
13.665,96.8,400.0,400.0,251.4,0.649,-0.315,0.61,106.83,-1.71,-22.27,walking
14.057,66.9,400.0,400.0,267.2,1.204,0.608,1.993,-36.82,-7.34,-6.18,walking
14.471,69.6,400.0,400.0,400.0,0.871,0.293,0.309,76.21,34.63,40.89,walking
14.838,60.9,72.2,400.0,338.0,0.785,1.603,1.88,134.38,-7.48,-30.24,walking
15.227,70.7,400.0,400.0,255.0,0.74,0.423,0.487,-46.92,3.67,-25.09,walking
15.61,82.6,400.0,400.0,224.4,0.829,0.044,0.537,-41.33,-26.43,-42.47,walking
15.995,59.7,400.0,400.0,234.2,0.652,0.123,0.795,-16.29,-6.94,5.56,walking
16.393,68.1,400.0,400.0,306.0,0.816,0.12,0.545,32.02,27.56,29.03,walking
16.774,80.1,289.7,400.0,302.9,0.867,0.253,0.384,71.46,-4.17,37.31,walking
17.148,63.6,283.3,400.0,274.9,0.835,0.416,0.617,-18.96,3.73,-5.43,walking
17.882,83.8,283.2,400.0,241.7,0.805,0.193,0.502,-26.87,-11.69,-39.29,walking
18.34,64.0,400.0,276.1,220.7,0.575,0.108,0.717,-6.18,12.27,6.47,walking
19.102,108.3,400.0,400.0,295.3,0.694,0.179,0.452,4.82,14.34,42.08,walking
19.465,62.5,215.5,400.0,275.9,0.785,0.435,0.526,-29.4,4.41,-39.13,walking
19.921,81.3,400.0,237.2,247.7,0.776,0.158,0.522,-16.41,-22.69,-43.27,walking
20.393,58.4,400.0,224.0,282.6,0.727,0.129,0.739,-24.42,1.61,0.56,walking
20.8,81.6,400.0,400.0,292.7,0.8,0.236,0.372,39.16,18.66,39.64,walking
21.407,63.2,133.9,400.0,290.3,0.522,0.26,0.099,-80.66,10.15,10.87,walking
21.876,80.4,400.0,172.2,400.0,0.711,0.257,0.511,-4.95,-11.1,-42.55,walking
22.762,62.5,210.4,188.6,237.4,2.0,2.0,0.374,-250.14,-26.33,-12.51,walking
22.763,69.9,400.0,161.9,257.9,0.714,0.115,0.588,26.53,23.09,26.31,walking
23.187,82.2,400.0,138.4,160.8,0.928,0.165,0.507,23.54,-2.34,31.31,walking
23.639,61.2,400.0,167.8,299.9,0.777,0.301,0.758,-70.53,1.01,-11.27,walking
24.083,89.0,400.0,213.7,199.4,0.768,0.022,0.545,-22.67,-16.41,-49.91,walking
24.793,62.4,352.3,217.5,265.7,0.75,0.11,0.839,-37.22,-1.45,1.81,walking
25.216,94.7,400.0,183.5,123.8,0.797,0.232,0.453,-4.44,-5.78,43.0,walking
25.675,63.1,400.0,196.4,298.6,0.762,0.458,0.741,-40.4,6.46,-12.89,walking
26.313,88.5,400.0,304.6,191.8,0.757,0.1,0.554,-30.24,-19.88,-43.47,walking
26.693,67.2,400.0,356.3,266.5,0.783,0.034,0.696,12.05,18.02,18.49,walking
27.07,87.9,400.0,246.2,299.7,0.79,0.172,0.49,55.2,7.05,38.72,walking
27.455,66.5,400.0,231.8,286.3,0.881,0.497,0.873,144.76,-2.69,18.98,walking
27.845,74.0,400.0,400.0,262.1,0.736,0.243,0.542,-19.59,1.68,-34.73,walking
28.217,76.9,400.0,312.0,246.9,0.866,0.047,0.557,-74.15,-27.22,-49.69,walking
28.6,62.1,400.0,287.3,266.8,0.658,0.059,0.822,15.6,5.38,17.89,walking
29.05,82.5,400.0,201.7,253.0,0.774,0.178,0.557,20.5,11.79,43.4,walking
29.499,66.9,400.0,189.7,244.1,0.76,1.521,1.5,42.18,13.26,14.89,walking
30.153,85.0,400.0,400.0,165.9,0.737,0.212,0.474,-36.63,-7.8,-45.02,walking
30.807,61.2,400.0,400.0,172.2,0.783,0.139,0.699,-30.96,3.97,2.94,walking
31.181,88.7,400.0,348.3,237.7,0.814,0.285,0.488,49.52,0.66,33.93,walking
31.82,61.9,400.0,303.8,173.4,0.631,0.285,0.685,-13.69,-3.95,18.09,walking
32.464,83.1,400.0,400.0,109.0,0.794,0.127,0.568,-1.23,-19.33,-31.98,walking
33.118,70.6,400.0,400.0,169.6,0.798,0.092,0.592,13.53,26.66,30.18,walking
33.776,79.2,400.0,400.0,192.8,0.865,0.178,0.516,9.05,-18.25,33.83,walking
34.426,83.0,400.0,400.0,142.3,0.739,0.136,0.569,-17.13,-8.78,-41.14,walking
35.059,63.3,400.0,297.1,167.9,0.66,0.04,0.755,36.42,27.92,27.37,walking
35.443,81.9,400.0,400.0,215.4,0.949,0.102,0.435,37.39,-3.62,48.6,walking
