timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.289,80.7,4.7,400.0,61.7,0.656,0.108,0.428,5.73,-24.24,5.75,obstacle_avoid
0.578,74.7,4.4,400.0,67.0,0.814,0.644,0.49,8.06,-4.78,-8.67,obstacle_avoid
0.924,73.7,4.7,400.0,400.0,0.841,0.478,0.279,-31.68,-30.55,-64.18,obstacle_avoid
1.477,41.7,4.7,177.8,400.0,0.917,0.251,0.408,-40.4,-56.31,-56.91,obstacle_avoid
1.779,65.5,4.7,174.0,400.0,0.856,0.19,0.612,26.29,33.48,41.17,obstacle_avoid
2.058,64.4,4.7,246.8,65.8,0.959,0.246,0.323,75.66,77.82,77.24,obstacle_avoid
2.349,80.3,4.7,400.0,74.2,0.935,0.309,0.235,62.34,44.35,81.01,obstacle_avoid
2.641,72.5,4.7,400.0,82.1,0.907,0.555,0.315,37.76,8.93,46.69,obstacle_avoid
3.21,61.9,4.7,400.0,57.2,0.861,0.509,0.392,-24.22,-16.36,-28.68,obstacle_avoid
3.775,78.8,4.4,400.0,55.3,0.827,0.337,0.484,-29.73,-16.22,-35.89,obstacle_avoid
4.315,34.9,4.7,400.0,68.0,0.712,0.353,0.511,0.41,12.15,14.28,obstacle_avoid
4.88,86.6,4.4,400.0,45.9,0.79,0.391,0.473,16.4,11.71,29.08,obstacle_avoid
5.442,74.2,4.4,400.0,35.8,0.822,0.464,0.417,-21.37,-9.9,-25.44,obstacle_avoid
5.98,30.4,4.1,400.0,57.6,1.023,2.0,0.884,-239.05,-32.87,-8.65,obstacle_avoid
6.511,29.0,10.0,400.0,42.1,0.816,0.355,0.453,-16.31,5.07,1.98,obstacle_avoid
7.04,26.3,3.1,400.0,36.4,0.871,0.358,0.391,-20.39,-34.31,-24.15,obstacle_avoid
7.345,48.8,4.0,201.1,368.8,0.863,0.138,0.608,1.35,-9.66,-14.63,obstacle_avoid
7.907,50.5,12.2,400.0,48.0,0.926,0.204,0.501,44.43,45.07,36.5,obstacle_avoid
8.476,71.6,4.7,400.0,59.7,0.908,0.288,0.333,52.79,41.17,52.15,obstacle_avoid
9.044,60.4,4.4,400.0,59.9,0.896,0.507,0.377,-22.77,-9.37,-13.72,obstacle_avoid
9.608,61.7,4.4,400.0,48.4,0.928,0.244,0.395,-45.75,-29.83,-48.05,obstacle_avoid
10.133,21.0,12.1,244.5,56.3,0.844,0.425,0.508,-36.73,-13.78,-12.64,obstacle_avoid
10.516,55.4,12.7,83.5,400.0,0.86,0.352,0.585,-27.18,-5.14,-12.21,obstacle_avoid
10.897,49.6,13.1,73.3,340.9,0.818,0.3,0.481,-15.56,31.5,18.66,obstacle_avoid
11.463,0.0,4.7,244.2,400.0,0.781,0.269,0.597,-26.31,-2.75,2.57,obstacle_avoid
12.109,140.8,4.7,77.3,400.0,0.803,0.092,0.655,0.95,-1.05,-0.69,obstacle_avoid
12.608,4.8,12.4,243.4,30.4,0.769,0.239,0.55,-12.16,1.36,1.73,obstacle_avoid
13.14,26.4,8.6,400.0,48.8,0.886,0.177,0.566,4.7,-6.04,27.7,obstacle_avoid
13.703,47.8,12.8,400.0,49.1,0.961,0.226,0.44,51.46,39.95,44.16,obstacle_avoid
15.004,79.5,12.6,400.0,46.1,0.815,0.394,0.434,-15.69,0.47,-21.62,obstacle_avoid
15.005,90.5,6.6,400.0,133.1,0.784,0.175,0.587,-12.07,-10.62,-38.76,obstacle_avoid
15.72,104.0,400.0,400.0,58.6,0.742,0.171,0.617,4.2,6.19,6.97,obstacle_avoid
16.433,108.3,400.0,400.0,51.3,0.75,0.115,0.621,-7.83,-4.76,-6.87,obstacle_avoid
