timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.093,54.1,400.0,297.7,86.3,0.86,0.015,0.54,-5.31,0.37,0.17,walking
0.431,54.4,400.0,297.6,85.4,0.853,0.009,0.54,-4.75,0.74,0.2,walking
0.769,54.2,400.0,297.5,84.9,0.858,0.015,0.549,9.63,0.09,0.1,walking
1.107,54.3,400.0,297.9,85.3,0.848,0.004,0.563,-8.55,0.29,-0.18,walking
1.446,54.0,400.0,297.6,87.9,0.851,-0.005,0.531,-5.39,0.6,-0.07,walking
1.784,54.7,400.0,297.3,86.4,0.855,0.129,0.477,-19.51,-0.37,-1.39,walking
2.122,53.9,400.0,287.1,104.3,0.791,-0.098,0.799,6.23,14.18,2.53,walking
2.556,75.1,400.0,268.8,99.8,0.803,0.054,0.411,12.63,-12.83,33.5,walking
3.043,54.6,400.0,272.4,400.0,0.734,0.105,0.686,-32.4,3.89,2.39,walking
3.791,93.5,400.0,281.0,400.0,0.812,-0.112,0.499,-15.41,-8.33,-36.12,walking
4.265,67.3,400.0,196.8,400.0,0.966,0.155,0.386,18.11,25.66,27.13,walking
4.866,78.2,64.7,184.6,400.0,0.844,0.217,0.554,-34.3,-26.07,32.7,walking
6.089,99.1,400.0,247.4,400.0,0.778,0.009,0.457,-32.41,-9.53,-42.82,walking
6.09,69.4,400.0,234.2,400.0,0.934,0.053,0.547,43.17,23.73,28.08,walking
6.547,78.8,400.0,213.0,60.8,0.926,0.13,0.464,38.77,-7.81,44.69,walking
7.025,68.3,400.0,209.8,400.0,0.835,0.216,0.6,-23.08,23.98,-36.73,walking
7.765,90.9,400.0,239.8,400.0,0.95,-0.037,0.562,-17.8,-29.47,-35.96,walking
8.24,91.8,400.0,201.5,400.0,0.716,0.034,0.502,14.51,18.95,35.68,walking
8.956,70.4,301.5,182.6,400.0,0.941,0.262,0.549,-31.16,-23.23,37.82,walking
9.696,111.5,400.0,227.2,400.0,0.823,-0.021,0.492,-29.78,-29.18,-52.81,walking
10.16,89.5,400.0,195.4,223.4,0.816,-0.009,0.458,11.76,13.54,32.67,walking
10.714,70.6,227.1,177.7,166.5,0.985,0.13,0.518,26.05,-21.33,39.56,walking
11.404,118.7,400.0,225.7,119.4,0.706,0.084,0.464,-32.89,-4.85,-53.14,walking
11.755,72.4,400.0,220.1,234.8,0.731,-0.024,0.559,-1.14,32.11,19.44,walking
12.432,109.1,400.0,193.1,66.6,0.779,0.12,0.446,35.36,-7.27,48.56,walking
12.873,90.3,400.0,173.6,212.6,0.729,0.036,0.44,-13.59,14.03,-53.35,walking
13.46,68.0,139.5,235.0,400.0,0.871,-0.114,0.693,-47.64,-41.85,-17.05,walking
14.476,93.1,400.0,172.3,207.0,0.779,0.069,0.431,11.7,-0.37,46.48,walking
14.477,58.7,400.0,141.4,186.2,0.891,0.143,0.568,-30.54,5.13,13.08,walking
14.842,87.0,400.0,204.6,231.9,0.828,-0.067,0.485,-4.55,-21.98,-38.37,walking
15.428,62.1,253.5,189.7,148.4,0.546,-0.237,0.727,-28.95,7.37,0.05,walking
15.857,100.1,400.0,148.2,176.7,0.825,0.07,0.505,28.78,-11.24,45.22,walking
16.544,55.5,365.8,144.6,173.3,0.785,0.105,0.751,30.45,16.15,-6.49,walking
17.123,62.7,106.5,257.6,274.8,0.666,-0.281,0.654,-250.14,64.94,11.95,walking
17.73,96.9,400.0,190.8,131.2,0.774,-0.019,0.417,36.34,-9.97,43.76,walking
18.082,71.2,400.0,192.0,210.7,0.828,0.05,0.604,12.21,35.42,-22.17,walking
18.458,97.1,400.0,255.3,236.9,0.853,-0.159,0.43,-22.42,-30.98,-45.83,walking
19.069,57.1,400.0,208.2,126.3,0.786,-0.466,0.639,53.12,15.85,28.93,walking
20.346,60.5,119.8,167.7,189.7,0.964,-0.005,0.566,-14.06,-42.03,22.27,walking
20.347,109.1,400.0,202.3,94.0,0.798,-0.097,0.404,-30.21,13.36,-54.61,walking
20.933,69.9,212.6,400.0,131.7,0.952,-0.285,0.432,33.47,25.98,41.15,walking
21.519,71.6,42.4,172.1,158.7,1.094,-0.019,0.616,8.63,-43.89,31.8,walking
22.222,108.3,400.0,213.5,203.3,0.719,-0.113,0.38,19.57,12.94,-51.5,walking
22.654,75.5,400.0,174.8,166.3,0.768,-0.017,0.464,104.83,25.23,53.98,walking
23.22,72.3,160.5,152.0,177.4,0.903,0.181,0.498,-1.63,-19.2,31.95,walking
23.827,86.8,400.0,194.8,121.9,0.724,0.043,0.42,-55.6,4.42,-66.16,walking
24.361,59.3,116.1,206.9,136.2,0.789,-0.305,0.66,-8.73,10.24,15.06,walking
24.948,73.8,89.9,154.6,324.2,0.884,0.075,0.444,34.81,-20.85,47.31,walking
25.301,76.7,400.0,185.4,286.0,0.751,0.048,0.503,-25.06,19.15,-44.75,walking
25.765,78.2,400.0,139.3,400.0,0.976,-0.244,0.478,-33.42,-24.85,-46.4,walking
