timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.126,53.7,-1.0,54.6,-1.0,0.847,0.153,0.507,5.9,-1.88,3.24,left_turn
0.474,52.4,-1.0,54.2,-1.0,0.841,0.179,0.528,-11.42,-3.86,1.14,left_turn
0.863,52.7,-1.0,56.7,-1.0,0.859,0.144,0.53,3.13,1.04,0.23,left_turn
1.209,52.1,-1.0,59.0,-1.0,0.83,0.243,0.51,69.21,17.37,7.41,left_turn
1.557,51.3,-1.0,63.7,-1.0,0.842,0.185,0.525,4.47,2.25,0.61,left_turn
1.907,51.6,-1.0,70.1,-1.0,0.832,0.239,0.539,6.14,2.82,0.76,left_turn
2.257,50.8,-1.0,79.0,-1.0,0.832,0.235,0.516,-4.34,-3.34,2.79,left_turn
2.667,51.9,-1.0,-1.0,-1.0,0.84,0.174,0.519,-34.62,-6.22,-1.37,left_turn
3.077,51.5,-1.0,-1.0,-1.0,0.857,0.162,0.555,-39.66,-13.12,-1.79,left_turn
3.486,51.6,-1.0,-1.0,-1.0,0.836,0.201,0.51,9.01,5.4,0.37,left_turn
3.897,51.5,-1.0,-1.0,-1.0,0.851,0.147,0.539,-2.96,-0.83,-0.02,left_turn
4.306,51.2,-1.0,-1.0,-1.0,0.848,0.196,0.535,0.62,1.41,-1.18,left_turn
4.716,51.3,-1.0,-1.0,-1.0,0.852,0.164,0.511,-7.05,-0.35,-1.38,left_turn
5.127,51.2,-1.0,-1.0,-1.0,0.858,0.155,0.543,7.05,1.5,0.11,left_turn
5.535,61.0,-1.0,-1.0,361.9,0.749,0.081,0.624,15.6,38.77,5.87,left_turn
5.944,87.5,-1.0,-1.0,-1.0,0.724,0.308,0.603,19.34,17.21,32.19,left_turn
6.345,84.8,-1.0,-1.0,340.5,0.701,0.385,0.57,-47.44,-12.56,-36.53,left_turn
6.741,82.4,279.7,-1.0,337.4,0.9,0.108,0.558,-14.07,-36.02,-11.14,left_turn
7.151,64.3,-1.0,-1.0,-1.0,0.683,0.25,0.609,56.91,51.11,38.78,left_turn
7.561,89.1,-1.0,-1.0,-1.0,0.774,0.219,0.533,4.97,-15.63,24.18,left_turn
7.914,56.7,-1.0,102.4,-1.0,0.631,0.129,0.623,71.62,10.41,26.7,left_turn
8.271,59.6,-1.0,113.6,-1.0,0.777,0.257,0.603,11.51,6.07,-2.5,left_turn
8.615,64.5,330.2,106.1,-1.0,0.765,0.184,0.58,12.44,11.74,26.56,left_turn
8.954,68.4,318.5,85.6,-1.0,0.789,0.25,0.577,23.12,13.85,34.44,left_turn
9.305,69.8,-1.0,73.9,-1.0,0.749,0.187,0.593,35.64,19.03,35.08,left_turn
9.624,69.4,-1.0,58.7,149.1,0.732,0.219,0.592,43.95,13.47,38.1,left_turn
9.97,57.8,-1.0,59.7,-1.0,0.641,0.626,0.519,24.41,6.89,21.68,left_turn
10.323,60.4,-1.0,88.0,-1.0,0.668,0.432,0.647,-33.66,5.73,-31.64,left_turn
10.681,87.1,-1.0,128.1,-1.0,0.716,0.174,0.573,-3.38,-15.39,-32.29,left_turn
11.041,67.0,-1.0,129.0,-1.0,0.81,0.21,0.619,-27.83,-28.97,10.05,left_turn
11.394,61.1,-1.0,99.2,-1.0,0.818,0.211,0.658,24.01,41.89,45.75,left_turn
11.733,89.8,-1.0,80.3,288.4,0.729,0.257,0.508,9.66,9.98,48.05,left_turn
12.079,73.6,-1.0,161.9,289.7,0.743,0.404,0.614,19.43,-12.77,26.89,left_turn
12.415,58.6,-1.0,102.6,180.2,0.573,0.327,0.631,-42.4,6.76,-22.22,left_turn
12.729,95.5,-1.0,115.7,156.5,0.706,0.224,0.438,0.55,-6.18,-44.82,left_turn
13.04,71.7,282.9,127.7,156.2,0.888,0.108,0.709,-6.3,-34.39,-4.12,left_turn
13.359,62.4,-1.0,104.3,176.1,0.824,0.206,0.688,30.42,38.21,28.61,left_turn
13.686,84.9,-1.0,99.9,236.2,0.62,0.263,0.495,13.1,8.43,33.01,left_turn
14.008,57.5,-1.0,119.9,193.5,0.607,-0.524,1.164,61.52,1.37,9.24,left_turn
14.324,64.9,-1.0,101.6,171.2,0.694,0.379,0.547,1.85,19.14,-45.55,left_turn
14.643,76.4,-1.0,143.2,154.3,0.745,0.187,0.544,-2.13,-13.89,-31.6,left_turn
14.957,55.1,-1.0,130.8,129.4,0.909,0.082,0.969,-26.31,-2.27,26.56,left_turn
15.272,64.4,-1.0,112.8,149.9,0.736,0.251,0.526,16.91,17.89,37.95,left_turn
15.589,61.7,-1.0,95.2,193.0,1.0,0.992,1.135,97.05,31.86,-15.83,left_turn
15.949,62.5,-1.0,-1.0,100.0,0.719,0.483,0.59,-33.82,19.58,-38.4,left_turn
16.305,78.2,-1.0,-1.0,74.7,0.735,0.145,0.572,-17.48,-28.38,-35.31,left_turn
16.674,57.1,-1.0,-1.0,158.1,0.691,0.101,0.67,16.34,21.15,36.27,left_turn
16.982,77.0,-1.0,118.8,99.4,0.656,0.321,0.539,22.18,8.62,28.12,left_turn
17.323,62.0,-1.0,113.6,97.8,0.508,0.398,0.78,-9.6,-180.82,50.06,left_turn
17.676,72.0,-1.0,-1.0,69.2,0.675,0.311,0.456,-5.51,9.94,-37.1,left_turn
18.028,61.0,-1.0,-1.0,67.0,1.466,0.54,-2.0,-62.01,151.66,19.26,left_turn
18.394,62.9,-1.0,-1.0,128.7,0.798,0.158,0.587,30.82,34.76,35.37,left_turn
18.704,78.9,-1.0,121.9,119.5,0.703,0.265,0.556,12.71,1.07,25.56,left_turn
