timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.207,77.3,74.4,126.8,219.8,0.765,0.373,0.767,29.19,-0.51,1.74,step_up
0.734,76.0,73.4,122.2,219.7,0.661,0.21,0.661,-1.44,1.02,-1.66,step_up
1.108,68.1,62.9,126.8,219.8,0.228,0.141,0.646,4.92,3.27,0.02,step_up
1.627,53.9,51.9,116.8,220.9,2.0,-1.52,-0.619,37.63,-22.02,5.56,step_up
2.119,50.3,56.4,115.3,49.8,0.481,0.025,0.666,-3.54,29.73,-6.82,step_up
2.604,40.2,48.6,109.6,37.8,0.728,0.133,0.703,-12.4,9.21,-0.83,step_up
3.09,24.2,43.9,111.9,39.0,0.723,-0.504,1.024,-52.31,-4.7,-6.61,step_up
3.574,20.9,29.3,109.5,47.5,0.77,0.001,0.696,-3.07,-2.41,-3.59,step_up
4.548,18.6,39.4,109.1,44.5,0.854,0.149,0.267,28.4,-32.84,13.36,step_up
4.549,16.5,36.1,110.5,46.5,0.992,0.037,0.232,-10.91,-13.51,6.08,step_up
5.032,16.8,23.5,110.3,47.3,1.031,0.068,0.171,-90.36,-9.41,-3.15,step_up
5.518,54.6,36.7,109.8,48.9,0.866,0.086,0.104,32.66,-2.71,-0.08,step_up
6.003,37.9,28.5,104.9,56.0,1.052,-0.009,-0.009,-25.14,5.06,8.52,step_up
6.489,26.0,22.2,99.0,56.2,1.049,0.007,0.09,-26.26,-2.1,0.13,step_up
6.965,25.1,19.4,101.2,22.4,1.062,-0.042,-0.019,-3.78,-7.89,2.72,step_up
7.442,24.3,16.1,102.5,24.2,1.062,-0.074,-0.173,-5.15,-11.99,5.73,step_up
7.927,19.0,37.9,100.1,47.9,1.103,-0.069,-0.107,12.66,9.05,-8.71,step_up
8.411,62.2,28.9,92.1,56.3,1.037,-0.058,-0.019,50.92,17.21,0.83,step_up
8.894,10.0,29.3,92.0,54.3,1.052,-0.107,-0.02,1.46,-1.05,1.29,step_up
9.373,12.8,16.6,92.4,54.4,1.059,-0.039,0.037,-1.95,-5.91,-0.83,step_up
9.855,12.2,19.5,91.1,55.2,1.339,-0.232,0.299,-3.48,-10.45,0.75,step_up
10.34,98.8,36.3,91.2,56.3,0.967,0.082,0.002,-0.94,4.69,-2.3,step_up
10.824,23.9,17.7,100.3,63.2,1.114,-0.044,-0.062,-4.21,11.88,5.29,step_up
11.306,10.6,16.4,92.9,61.8,1.057,-0.006,0.034,5.66,-1.51,2.61,step_up
12.275,12.5,33.9,92.1,64.1,1.056,-0.03,0.031,-10.79,-9.24,0.84,step_up
12.276,11.9,16.0,92.4,63.4,1.067,-0.071,-0.085,-4.57,-3.12,-1.37,step_up
12.761,48.7,37.8,95.1,64.9,0.817,0.125,-0.003,-9.2,3.91,-6.73,step_up
13.247,32.1,21.6,93.5,63.4,0.974,-0.028,0.006,-14.73,17.76,0.67,step_up
13.73,21.1,17.5,94.3,62.0,1.058,-0.066,0.011,-5.4,-4.15,5.99,step_up
14.213,19.0,16.6,95.2,62.3,1.064,-0.038,-0.023,-15.46,-13.71,0.8,step_up
14.692,14.7,17.1,94.4,40.9,1.464,-0.032,-0.011,-45.26,8.61,-2.1,step_up
15.178,57.1,37.7,92.4,59.0,0.997,-0.012,-0.036,-40.75,22.46,3.96,step_up
15.661,11.1,17.4,90.9,56.4,1.049,-0.06,0.25,1.87,-4.47,2.01,step_up
16.143,12.6,16.2,89.4,57.3,1.061,-0.019,-0.029,-6.32,-13.41,-2.32,step_up
16.623,13.0,32.7,87.6,30.4,1.188,-0.109,-0.082,-36.62,-3.6,6.65,step_up
17.11,213.4,31.1,89.9,59.4,0.703,-0.015,-0.022,4.18,11.15,3.52,step_up
17.593,15.0,16.0,95.4,62.2,1.037,-0.19,0.145,17.31,-9.76,0.69,step_up
18.555,12.9,16.7,92.6,66.0,1.068,0.028,-0.114,-11.35,-13.57,2.75,step_up
18.555,12.5,37.4,95.0,28.5,1.441,-0.078,-0.153,-41.27,6.16,3.06,step_up
19.039,73.1,23.5,92.4,62.3,1.193,-0.088,-0.23,21.0,26.09,-2.27,step_up
19.523,10.7,16.4,94.3,61.4,1.057,-0.014,0.031,-4.65,-7.01,-0.14,step_up
20.006,10.9,15.6,94.3,61.5,1.054,-0.01,-0.1,-13.25,-13.59,3.81,step_up
20.486,16.7,34.3,95.5,29.8,1.096,-0.046,-0.036,14.74,-6.18,-8.32,step_up
20.968,51.1,20.1,88.4,59.4,1.054,-0.077,-0.06,-11.95,16.73,-3.99,step_up
21.449,22.7,17.2,87.8,53.8,1.067,-0.011,-0.018,-3.64,-6.9,1.61,step_up
21.932,21.2,15.2,87.1,59.1,1.057,-0.066,-0.159,-6.84,-10.88,2.13,step_up
22.418,17.1,34.7,87.4,58.2,1.023,-0.055,-0.12,-5.84,23.28,-2.38,step_up
22.901,36.1,20.5,89.5,59.4,1.063,-0.089,-0.027,18.96,-0.64,-5.95,step_up
23.375,26.8,18.4,90.3,16.2,1.06,-0.056,-0.12,-3.66,-16.34,0.88,step_up
23.857,26.5,16.1,92.0,65.3,1.045,-0.055,-0.244,14.86,-8.11,3.12,step_up
24.336,22.7,23.9,96.3,30.0,1.164,-0.049,-0.072,-12.66,26.13,-3.08,step_up
24.819,28.9,17.4,95.6,62.8,1.069,-0.068,-0.065,0.29,6.95,-8.58,step_up
25.302,15.4,16.3,89.9,71.9,1.062,-0.038,-0.093,15.85,-13.17,1.69,step_up
25.787,12.0,29.5,89.4,65.6,1.055,-0.065,-0.186,6.04,-3.39,7.16,step_up
26.264,15.2,35.1,92.7,16.2,0.837,-0.072,-0.054,22.39,20.65,0.44,step_up
26.735,51.4,20.2,84.6,16.6,1.073,-0.021,-0.063,6.95,-11.24,-9.8,step_up
27.215,27.2,21.0,82.7,65.5,1.066,-0.113,-0.2,-4.64,-8.79,4.03,step_up
27.697,26.4,18.1,82.1,65.4,1.523,-0.511,0.136,15.63,5.82,-5.64,step_up
28.173,39.8,52.6,82.0,10.5,0.955,-0.028,0.051,2.66,14.56,-13.34,step_up
28.665,56.1,65.6,93.9,62.0,1.101,0.017,0.012,-13.69,3.59,-20.02,step_up
