timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.413,68.4,400.0,400.0,174.8,0.713,0.147,0.708,-38.54,1.41,-4.21,walking
1.058,68.1,259.0,400.0,189.3,0.431,0.397,0.833,11.13,4.62,7.15,walking
1.562,66.3,400.0,400.0,333.6,0.57,1.013,0.871,39.3,19.4,54.5,walking
2.015,68.9,400.0,173.5,308.7,0.647,0.299,0.696,5.74,6.41,11.62,walking
2.388,69.5,349.6,400.0,179.8,1.188,0.065,1.17,-54.5,-24.04,-83.02,walking
2.752,66.2,219.7,400.0,168.9,0.667,-0.271,0.918,-27.46,-9.91,-24.75,walking
3.139,65.2,400.0,400.0,250.3,0.575,0.265,0.729,13.44,3.15,-4.03,walking
3.523,67.3,400.0,400.0,235.3,0.806,-0.045,0.758,34.35,23.17,41.98,walking
3.92,68.8,305.5,400.0,352.3,1.13,0.106,0.074,20.79,25.63,54.33,walking
4.326,70.8,400.0,400.0,350.0,0.678,0.266,0.679,20.02,5.78,8.11,walking
4.71,69.7,289.1,400.0,300.8,0.678,0.632,0.758,-39.06,-10.9,-41.59,walking
5.102,68.8,400.0,400.0,270.2,0.848,0.182,0.942,-27.8,-25.18,-61.02,walking
5.493,67.9,400.0,400.0,268.9,0.692,0.383,0.542,-4.47,1.84,-2.51,walking
6.156,69.3,216.9,400.0,287.0,0.572,0.378,0.978,7.53,10.95,15.1,walking
6.56,72.2,400.0,400.0,335.0,0.775,0.477,0.511,12.78,9.37,33.18,walking
6.957,73.6,341.1,400.0,317.9,0.641,0.261,0.798,-7.85,0.28,5.21,walking
7.348,71.5,400.0,400.0,269.9,0.955,0.144,0.067,-62.3,-25.07,-99.27,walking
7.739,68.3,400.0,400.0,266.7,0.708,-0.113,0.817,3.58,-3.06,-5.63,walking
8.121,67.9,400.0,400.0,222.3,0.514,0.305,0.653,37.43,-1.35,-0.95,walking
8.514,67.7,400.0,400.0,279.5,0.76,-0.079,0.6,38.88,36.95,58.3,walking
8.904,70.9,306.8,400.0,336.5,0.797,0.45,0.26,28.53,25.24,59.53,walking
9.376,73.3,222.4,400.0,334.6,0.859,0.201,0.7,5.49,3.53,10.4,walking
9.746,71.2,400.0,294.4,274.0,0.808,0.024,0.732,-57.46,-29.91,-96.14,walking
10.117,68.1,400.0,318.3,259.9,0.847,0.233,0.354,-36.5,-20.79,-41.85,walking
10.486,66.0,400.0,317.2,259.2,0.62,0.328,0.671,-4.44,3.16,-4.85,walking
10.857,66.5,400.0,289.4,291.6,0.714,0.095,0.894,13.97,25.6,41.52,walking
11.252,70.7,335.4,400.0,326.4,0.876,0.368,0.822,30.66,25.34,81.53,walking
11.651,80.8,400.0,400.0,326.5,0.62,0.059,0.723,0.89,0.66,1.98,walking
11.993,73.7,321.9,256.5,220.3,0.56,0.164,0.467,-43.83,-7.77,-48.36,walking
12.34,70.0,400.0,247.1,179.7,0.889,0.503,0.394,-42.67,-23.94,-76.38,walking
12.663,67.9,240.3,309.4,135.8,0.653,-0.112,1.012,-8.74,-8.74,-16.21,walking
13.274,67.1,323.7,309.1,99.4,0.571,0.349,0.752,-10.52,1.77,-2.58,walking
13.604,71.4,400.0,106.4,235.7,0.929,0.007,0.464,42.95,28.98,85.41,walking
13.986,73.9,278.4,400.0,253.2,0.837,0.366,0.491,36.86,11.79,54.74,walking
14.352,74.1,273.7,400.0,244.3,0.625,0.113,0.778,-10.19,1.69,4.71,walking
14.665,72.8,262.3,88.1,191.6,0.71,0.304,0.65,-25.1,-6.65,-49.71,walking
14.99,71.5,400.0,126.1,185.2,0.858,-0.387,-0.125,-14.72,-22.01,-71.44,walking
15.298,68.6,96.7,136.2,182.5,0.729,-0.085,0.783,4.98,-3.78,-6.79,walking
15.625,66.3,400.0,137.5,187.0,0.427,0.262,0.806,-2.08,5.76,1.76,walking
15.949,68.5,312.9,116.6,214.1,0.891,0.013,0.433,33.09,19.72,41.94,walking
16.277,71.6,400.0,84.1,252.2,0.761,-0.163,0.389,43.33,22.14,78.28,walking
16.589,72.3,203.0,77.7,352.7,0.719,0.283,0.608,-13.96,5.53,10.35,walking
16.913,73.5,203.4,79.3,281.3,0.634,0.105,0.745,-6.45,0.34,7.15,walking
17.236,70.2,362.0,100.5,219.4,0.789,0.282,0.703,-29.73,-4.81,-54.96,walking
17.564,70.7,400.0,138.9,186.0,0.59,0.122,0.705,-23.66,-15.91,-65.41,walking
17.892,68.8,400.0,152.9,180.3,0.663,-0.13,0.859,-3.81,-4.36,-10.18,walking
18.222,68.2,400.0,151.6,194.3,0.571,0.144,0.737,15.39,12.24,12.2,walking
18.56,71.8,400.0,121.5,266.1,0.732,0.045,0.677,32.07,23.69,69.75,walking
18.901,72.5,155.8,88.8,400.0,0.862,0.32,0.769,66.08,14.41,84.37,walking
19.24,73.5,400.0,91.1,301.2,0.673,0.218,0.689,-5.28,2.47,-1.31,walking
19.554,72.0,212.7,123.1,236.4,0.903,-0.278,0.092,-44.11,-7.2,-72.11,walking
19.895,71.5,400.0,202.4,197.0,0.843,0.381,0.414,-38.76,-19.06,-81.78,walking
20.206,71.1,65.8,148.6,195.7,0.684,-0.154,0.721,11.82,-2.7,-4.32,walking
20.537,69.1,400.0,138.5,208.2,0.741,0.222,0.853,20.99,20.33,31.41,walking
20.871,72.4,246.6,124.8,279.5,0.706,0.005,0.827,38.24,29.98,80.55,walking
21.194,74.4,187.5,110.5,400.0,0.769,0.395,0.675,47.53,8.98,46.86,walking
21.528,73.8,238.6,116.9,400.0,0.562,0.223,0.757,-0.01,1.17,8.24,walking
22.121,73.5,125.3,124.5,169.9,0.731,0.374,0.385,-46.96,-9.15,-47.98,walking
22.122,73.4,215.9,126.6,190.6,0.652,0.231,1.102,-34.53,-17.89,-94.18,walking
22.466,70.1,400.0,262.5,173.1,0.755,-0.491,0.292,-27.69,-27.31,-63.32,walking
22.784,67.4,246.2,127.0,191.7,0.625,0.025,0.837,10.95,14.61,21.91,walking
23.111,72.5,400.0,83.8,241.3,0.761,0.226,0.749,41.56,28.63,84.4,walking
23.423,73.1,182.1,72.5,364.6,0.704,0.227,0.563,65.54,19.8,82.62,walking
23.753,72.7,179.5,161.7,400.0,0.693,0.152,0.51,-6.61,1.88,-0.42,walking
24.01,73.4,148.7,67.9,91.4,0.761,0.563,0.736,-40.37,-5.16,-65.45,walking
24.318,76.9,38.8,132.1,198.6,0.989,0.288,1.164,-69.97,-20.12,-99.68,walking
25.25,69.6,400.0,216.4,186.0,0.699,-0.147,0.787,-17.09,-15.83,-44.48,walking
25.251,68.0,400.0,226.4,181.2,0.602,0.312,0.721,4.92,1.29,-2.05,walking
25.581,69.3,400.0,97.3,250.4,0.948,-0.47,0.674,67.21,31.65,104.54,walking
25.88,71.4,138.0,84.4,331.1,0.756,0.662,0.515,47.6,10.63,44.18,walking
26.185,74.3,135.5,85.4,358.0,0.706,0.112,0.717,-3.25,5.54,8.34,walking
26.496,75.6,130.9,87.6,225.4,0.712,0.485,0.518,-1.13,-5.37,-20.64,walking
26.821,69.9,400.0,139.3,171.8,1.053,0.005,0.177,-47.4,-23.31,-99.41,walking
27.156,68.2,400.0,169.9,208.8,0.934,-0.25,0.404,-15.5,-17.62,-34.69,walking
27.472,66.1,62.1,157.3,211.4,0.648,0.305,0.754,3.76,4.51,-4.5,walking
27.755,67.2,82.6,144.3,227.8,0.789,-0.371,1.071,32.79,23.02,41.27,walking
28.085,68.4,239.0,103.5,285.9,0.898,0.294,0.626,47.1,33.25,83.15,walking
28.395,70.8,229.1,100.9,288.7,0.766,0.36,0.509,-23.26,5.81,8.72,walking
28.813,71.9,226.0,107.3,329.4,0.604,0.206,0.775,-17.63,5.0,8.92,walking
29.12,68.7,201.6,116.4,226.8,0.794,-0.323,1.03,-53.09,-8.22,-69.55,walking
29.434,67.9,100.2,150.2,203.3,0.844,-0.382,0.779,-30.29,-19.97,-65.29,walking
30.065,67.2,400.0,267.1,202.9,0.674,-0.301,0.875,-17.83,-1.27,-2.76,walking
30.384,69.2,74.5,156.6,224.6,0.995,-0.652,0.844,28.9,20.88,45.93,walking
30.743,70.6,375.4,122.4,400.0,0.995,-0.015,0.713,49.48,24.67,81.34,walking
31.065,73.1,180.3,117.3,400.0,0.71,-0.163,0.811,-14.15,1.34,5.79,walking
31.397,72.1,177.8,124.4,258.1,0.601,0.145,0.83,1.03,-0.51,-5.48,walking
31.729,70.9,400.0,162.9,187.9,0.755,-0.118,0.96,-51.15,-20.46,-92.56,walking
32.046,68.9,237.5,241.9,175.9,0.686,0.475,1.733,-27.01,-32.48,-71.77,walking
32.667,65.0,400.0,243.4,175.8,0.641,0.245,0.619,8.69,-2.31,-1.88,walking
