timestamp_s,lidar_cm,front_cm,left_cm,right_cm,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.235,69.2,51.5,138.6,70.1,0.748,0.0,0.553,-14.91,1.14,3.1,walking
0.822,70.2,400.0,145.3,60.2,0.769,0.102,0.487,-77.92,0.27,-1.9,walking
1.417,71.4,400.0,194.0,50.2,0.741,0.209,0.665,-17.27,17.83,3.74,walking
2.132,94.7,400.0,400.0,69.3,0.636,-0.099,0.907,13.95,30.84,5.7,walking
2.806,172.8,400.0,125.5,115.4,0.677,0.161,0.618,28.28,-13.13,41.94,walking
3.461,82.4,115.4,116.2,114.5,0.783,0.008,0.446,-16.63,-7.67,0.66,walking
4.163,125.6,400.0,299.9,69.1,0.717,0.049,0.599,-34.32,5.15,-59.37,walking
4.935,90.0,373.6,400.0,400.0,0.792,-0.008,0.572,0.37,-21.67,-18.21,walking
5.52,63.8,76.5,400.0,43.7,0.883,-0.041,1.19,42.98,-10.02,21.65,walking
6.818,130.6,400.0,335.0,86.6,0.758,0.15,0.529,21.6,25.89,49.16,walking
6.819,66.9,400.0,322.7,101.3,0.732,0.309,0.778,75.87,-12.35,3.93,walking
7.388,62.8,400.0,189.2,90.8,0.789,0.307,0.698,-26.15,8.41,-7.91,walking
7.793,99.3,400.0,150.7,51.1,0.835,0.023,0.506,-26.56,-16.84,-30.37,walking
8.351,60.1,400.0,157.7,48.0,0.821,1.562,1.091,94.2,-9.81,18.23,walking
8.908,61.1,400.0,158.3,50.4,0.695,0.093,0.734,-69.27,1.05,4.62,walking
9.312,90.6,400.0,91.2,92.1,0.639,-0.001,0.516,26.48,15.48,44.15,walking
9.72,95.7,400.0,97.9,109.4,0.826,0.205,0.509,38.95,-16.29,32.67,walking
10.376,67.3,173.8,99.9,107.8,0.675,0.187,0.402,-4.31,5.92,-0.95,walking
11.037,120.8,400.0,105.1,58.6,0.805,0.163,0.456,-70.18,-11.22,-54.14,walking
11.594,65.1,400.0,164.6,42.0,0.754,0.23,0.794,-52.04,-3.56,14.16,walking
12.153,64.8,400.0,154.5,56.6,0.718,-0.037,0.754,23.7,26.1,10.06,walking
12.791,118.9,226.7,105.8,105.6,0.739,0.232,0.517,32.63,14.46,58.52,walking
13.293,68.2,101.4,99.7,75.9,0.686,0.047,0.411,33.74,7.6,-6.9,walking
13.928,135.1,196.5,107.3,93.2,0.667,0.227,0.608,-35.68,14.48,-35.06,walking
14.621,90.2,205.8,169.4,148.5,0.84,-0.113,0.57,-37.97,-13.84,-60.44,walking
15.125,78.8,60.8,175.4,56.1,0.617,-0.211,2.0,-35.11,-9.63,-7.15,walking
15.756,85.2,175.6,129.2,83.2,0.795,-0.104,0.624,42.47,2.25,63.4,walking
16.265,72.3,105.7,94.3,111.8,2.0,-2.0,1.044,165.26,-28.9,26.54,walking
16.907,64.7,256.2,101.3,101.1,0.789,0.055,0.861,-33.19,4.62,-4.05,walking
17.411,113.1,88.2,158.5,49.0,0.861,-0.125,0.509,-61.82,-0.19,-76.44,walking
17.93,57.1,54.7,269.9,56.5,0.627,-0.275,1.074,44.31,2.47,14.7,walking
18.448,44.7,32.9,272.6,56.5,0.771,-0.094,0.391,-73.67,-3.57,4.11,walking
18.953,74.6,87.8,151.4,61.9,0.901,-0.23,0.656,58.54,-0.97,62.21,walking
19.58,109.4,182.2,101.6,85.6,0.849,-0.094,0.425,45.32,-16.15,58.31,walking
20.207,66.0,173.0,102.5,102.2,0.692,-0.098,0.496,11.02,7.82,-21.83,walking
20.795,76.1,400.0,140.9,59.4,0.84,-0.108,0.545,-41.39,29.54,-59.59,walking
21.345,56.6,36.7,216.3,137.2,0.658,-1.278,1.297,-220.21,-7.76,-22.15,walking
21.869,32.1,29.2,347.0,35.9,0.641,-0.583,0.546,23.92,3.08,2.03,walking
22.377,72.9,85.5,175.8,51.0,0.744,-0.112,0.677,11.67,2.43,47.4,walking
23.048,117.7,400.0,129.6,96.4,0.791,-0.136,0.455,57.21,-6.45,61.31,walking
23.693,68.0,249.9,120.5,86.2,0.644,0.013,0.629,29.26,16.05,-18.01,walking
24.098,78.4,400.0,130.0,68.3,0.786,0.031,0.598,-35.9,1.59,-41.88,walking
24.685,80.5,400.0,163.8,40.9,0.817,-0.111,0.508,-17.4,-0.53,-43.76,walking
